cid,sid,car_lon,car_lat,days,times
452,2,-329485.8833,4472771.257,"Friday, February 20, 2009",10:39
452,3,-329476.9092,4472764.83,"Friday, February 20, 2009",10:39
452,5,-329462.822,4472762.899,"Friday, February 20, 2009",10:39
452,8,-329439.8681,4472779.911,"Friday, February 20, 2009",10:39
453,45,-329320.7562,4472745.231,"Friday, February 20, 2009",10:54
453,58,-329335.0213,4472627.197,"Friday, February 20, 2009",10:55
725,10,-328342.1677,4472760.217,"Monday, March 2, 2009",8:40
725,15,-328351.7343,4472773.094,"Monday, March 2, 2009",8:40
725,16,-328343.5958,4472777.451,"Monday, March 2, 2009",8:41
971,2,-329251.0722,4472442.061,"Thursday, February 12, 2009",4:05
971,10,-329292.0151,4472475.656,"Thursday, February 12, 2009",4:06
971,30,-329300.6738,4472427.041,"Thursday, February 12, 2009",4:06
971,60,-329291.9973,4472277.198,"Thursday, February 12, 2009",4:08
971,61,-329296.5021,4472267.745,"Thursday, February 12, 2009",4:08
971,66,-329284.6999,4472273.963,"Thursday, February 12, 2009",4:08
971,68,-329270.0985,4472263.528,"Thursday, February 12, 2009",4:08
972,2,-329240.6755,4472243.399,"Thursday, February 12, 2009",4:08
972,3,-329239.497,4472225.246,"Thursday, February 12, 2009",4:09
974,16,-329562.1657,4472107.109,"Friday, February 27, 2009",2:10
975,5,-329293.5743,4472120.787,"Friday, February 27, 2009",2:13
975,10,-329327.5403,4472099.554,"Friday, February 27, 2009",2:13
975,24,-329331.6063,4472242.695,"Friday, February 27, 2009",2:14
976,6,-329282.4718,4472456.02,"Friday, February 27, 2009",2:16
976,12,-329255.4428,4472502.246,"Friday, February 27, 2009",2:16
976,15,-329269.7918,4472514.896,"Friday, February 27, 2009",2:17
1220,14,-329304.5303,4472736.498,"Monday, March 9, 2009",6:45
1220,20,-329293.6159,4472688.561,"Monday, March 9, 2009",6:46
1220,32,-329295.227,4472593.728,"Monday, March 9, 2009",6:47
1221,5,-329324.2509,4472539.836,"Monday, March 9, 2009",6:47
1221,25,-329307.2992,4472410.116,"Monday, March 9, 2009",6:49
1221,30,-329298.1038,4472380.763,"Monday, March 9, 2009",6:49
1222,9,-329292.4025,4472249.834,"Monday, March 9, 2009",6:50
1225,15,-329022.8119,4472751.565,"Tuesday, March 17, 2009",7:52
1225,36,-329034.1504,4472714.126,"Tuesday, March 17, 2009",7:54
1226,10,-329226.5211,4472657.715,"Tuesday, March 17, 2009",7:55
1234,0,-328022.7517,4472679.366,"Tuesday, March 17, 2009",8:35
1251,23,-329266.2435,4472777.364,"Friday, March 6, 2009",9:43
1252,3,-329299.4077,4472702.895,"Friday, March 6, 2009",9:43
1252,18,-329288.5563,4472628.109,"Friday, March 6, 2009",9:44
1252,23,-329320.6687,4472589.572,"Friday, March 6, 2009",9:45
1252,27,-329332.6507,4472550.154,"Friday, March 6, 2009",9:45
1252,29,-329332.3032,4472529.647,"Friday, March 6, 2009",9:45
1253,8,-329285.6816,4472372.82,"Friday, March 6, 2009",9:47
1253,26,-329257.4145,4472244.865,"Friday, March 6, 2009",9:48
1253,28,-329268.4287,4472222.227,"Friday, March 6, 2009",9:48
1392,19,-328492.1848,4472706.645,"Thursday, March 12, 2009",3:52
1392,21,-328475.9356,4472700.728,"Thursday, March 12, 2009",3:52
1395,7,-328341.0078,4471978.13,"Thursday, March 12, 2009",3:55
1395,9,-328339.4731,4471952.617,"Thursday, March 12, 2009",3:55
1396,2,-328309.1856,4471796.85,"Thursday, March 12, 2009",3:56
1396,4,-328305.3472,4471772.582,"Thursday, March 12, 2009",3:56
1397,2,-328253.0929,4471531.241,"Thursday, March 12, 2009",3:56
1397,14,-328223.3101,4471341.727,"Thursday, March 12, 2009",3:56
1398,3,-328210.1817,4471265.187,"Thursday, March 12, 2009",3:56
1398,9,-328194.8897,4471188.612,"Thursday, March 12, 2009",3:56
1399,3,-328164.595,4471022.135,"Thursday, March 12, 2009",3:58
1399,13,-328067.1337,4470965.075,"Thursday, March 12, 2009",3:59
1400,0,-327944.2136,4470957.054,"Thursday, March 12, 2009",3:59
1400,3,-327915.5979,4470954.481,"Thursday, March 12, 2009",3:59
1400,13,-327816.8811,4470939.157,"Thursday, March 12, 2009",3:59
1400,18,-327771.9316,4470924.837,"Thursday, March 12, 2009",3:59
1400,22,-327728.7602,4470925.93,"Thursday, March 12, 2009",3:59
1401,0,-327687.5155,4470939.817,"Thursday, March 12, 2009",3:59
1401,6,-327608.7591,4470929.487,"Thursday, March 12, 2009",3:59
1401,8,-327570.2821,4470926.026,"Thursday, March 12, 2009",3:59
1401,13,-327482.8528,4470948.744,"Thursday, March 12, 2009",4:00
1401,15,-327442.8892,4470957.511,"Thursday, March 12, 2009",4:00
1402,7,-327293.366,4470965.533,"Thursday, March 12, 2009",4:00
1568,6,-327167.1806,4470937.263,"Thursday, March 12, 2009",4:59
1569,11,-327471.1521,4470956.653,"Thursday, March 12, 2009",4:59
1570,13,-327751.9857,4470986.869,"Thursday, March 12, 2009",4:59
1571,1,-327834.8977,4470989.568,"Thursday, March 12, 2009",5:00
1571,15,-328000.4653,4471014.473,"Thursday, March 12, 2009",5:00
1571,17,-328019.0277,4471017.825,"Thursday, March 12, 2009",5:00
1572,18,-328175.0087,4471215.709,"Thursday, March 12, 2009",5:01
1573,13,-328218.9235,4471409.397,"Thursday, March 12, 2009",5:01
1574,16,-328276.5155,4471708.783,"Thursday, March 12, 2009",5:02
1575,10,-328292.37,4471906.706,"Thursday, March 12, 2009",5:02
1575,12,-328292.8606,4471928.546,"Thursday, March 12, 2009",5:02
1576,4,-328330.5379,4471986.749,"Thursday, March 12, 2009",5:03
1576,16,-328438.2253,4472047.934,"Thursday, March 12, 2009",5:04
1576,23,-328514.0704,4472058.328,"Thursday, March 12, 2009",5:06
1577,26,-328730.7454,4472076.651,"Thursday, March 12, 2009",5:10
1577,35,-328726.5759,4472142.284,"Thursday, March 12, 2009",5:10
1578,5,-328734.823,4472223.733,"Thursday, March 12, 2009",5:11
1578,24,-328708.0854,4472417.369,"Thursday, March 12, 2009",5:13
1579,4,-328745.4406,4472448.133,"Thursday, March 12, 2009",5:13
1579,17,-328776.9714,4472479.373,"Thursday, March 12, 2009",5:14
1579,22,-328799.6874,4472531.623,"Thursday, March 12, 2009",5:14
1579,24,-328781.567,4472558.54,"Thursday, March 12, 2009",5:15
1877,10,-327924.2893,4467738.523,"Monday, March 2, 2009",6:42
1877,19,-328028.446,4467786.356,"Monday, March 2, 2009",6:42
1878,6,-328089.4312,4467835.276,"Monday, March 2, 2009",6:42
1878,7,-328093.7396,4467843.441,"Monday, March 2, 2009",6:42
1878,12,-328116.2113,4467921.936,"Monday, March 2, 2009",6:42
1879,8,-328094.2274,4468176.738,"Monday, March 2, 2009",6:43
1879,13,-328085.9599,4468256.181,"Monday, March 2, 2009",6:43
1880,7,-328083.8522,4468375.723,"Monday, March 2, 2009",6:43
1880,10,-328083.662,4468409.124,"Monday, March 2, 2009",6:43
1880,14,-328081.094,4468460.275,"Monday, March 2, 2009",6:43
1881,3,-328088.7538,4468590.846,"Monday, March 2, 2009",6:44
1881,8,-328086.2817,4468674.123,"Monday, March 2, 2009",6:44
1883,2,-328109.2688,4469081.595,"Monday, March 2, 2009",6:45
1883,4,-328117.0683,4469101.407,"Monday, March 2, 2009",6:45
1883,11,-328110.2069,4469194.341,"Monday, March 2, 2009",6:46
1883,19,-328095.4624,4469298.611,"Monday, March 2, 2009",6:46
1884,0,-328116.1665,4469310.071,"Monday, March 2, 2009",6:46
1884,2,-328119.5369,4469333.352,"Monday, March 2, 2009",6:47
1884,3,-328121.1353,4469343.846,"Monday, March 2, 2009",6:47
1884,7,-328134.4772,4469394.882,"Monday, March 2, 2009",6:47
1885,0,-328135.9274,4469705.939,"Monday, March 2, 2009",6:48
1885,2,-328111.5947,4469806.714,"Monday, March 2, 2009",6:48
1885,3,-328110.3793,4469823.105,"Monday, March 2, 2009",6:48
1886,4,-328098.1729,4470014.941,"Monday, March 2, 2009",6:49
1886,5,-328096.5054,4470030.157,"Monday, March 2, 2009",6:49
1886,7,-328095.3284,4470055.373,"Monday, March 2, 2009",6:49
1886,19,-328093.9697,4470198.283,"Monday, March 2, 2009",6:49
1886,20,-328090.7707,4470207.698,"Monday, March 2, 2009",6:49
1887,3,-328062.2293,4470245.314,"Monday, March 2, 2009",6:49
1887,15,-328053.4067,4470378.574,"Monday, March 2, 2009",6:50
1888,6,-328066.7164,4470545.811,"Monday, March 2, 2009",6:50
1888,7,-328068.3515,4470558.573,"Monday, March 2, 2009",6:50
1889,8,-328103.7257,4470814.391,"Monday, March 2, 2009",6:50
1889,12,-328081.7603,4470851.409,"Monday, March 2, 2009",6:51
1889,19,-328063.5063,4470917.75,"Monday, March 2, 2009",6:51
1890,8,-328137.3508,4471078.287,"Monday, March 2, 2009",6:51
1890,11,-328146.9041,4471113.691,"Monday, March 2, 2009",6:52
1890,13,-328154.1906,4471138.146,"Monday, March 2, 2009",6:52
1890,16,-328165.0535,4471172.195,"Monday, March 2, 2009",6:52
1891,1,-328185.6374,4471226.832,"Monday, March 2, 2009",6:52
1891,2,-328180.397,4471216.683,"Monday, March 2, 2009",6:52
1891,19,-328210.3112,4471435.296,"Monday, March 2, 2009",6:53
1892,8,-328246.3965,4471587.01,"Monday, March 2, 2009",6:54
1892,9,-328248.6042,4471599.835,"Monday, March 2, 2009",6:54
1892,11,-328257.0539,4471633.429,"Monday, March 2, 2009",6:54
1892,15,-328270.9351,4471696.523,"Monday, March 2, 2009",6:54
1893,7,-328303.8095,4471836.622,"Monday, March 2, 2009",6:54
1893,9,-328299.3983,4471896.595,"Monday, March 2, 2009",6:54
1894,24,-328328.5964,4472059.756,"Monday, March 2, 2009",6:58
1894,25,-328326.6746,4472048.28,"Monday, March 2, 2009",6:58
1894,30,-328314.2263,4471999.795,"Monday, March 2, 2009",6:59
1894,37,-328326.7295,4471925.31,"Monday, March 2, 2009",6:59
1894,39,-328311.897,4471911.675,"Monday, March 2, 2009",6:59
1894,43,-328270.6977,4471925.169,"Monday, March 2, 2009",7:00
1894,49,-328272.192,4471874.642,"Monday, March 2, 2009",7:00
1896,2,-328193.9422,4471867.75,"Monday, March 2, 2009",7:06
1896,16,-328262.9655,4471879.825,"Monday, March 2, 2009",7:08
1896,18,-328279.8203,4471877.551,"Monday, March 2, 2009",7:09
1896,20,-328286.2074,4471877.317,"Monday, March 2, 2009",7:09
1896,23,-328271.9195,4471896.961,"Monday, March 2, 2009",7:11
1896,34,-328239.1702,4471875.526,"Monday, March 2, 2009",7:14
1896,42,-328221.4004,4471867.573,"Monday, March 2, 2009",7:15
1896,76,-328325.8665,4472079.35,"Monday, March 2, 2009",7:21
1897,16,-328342.6402,4472246.408,"Monday, March 2, 2009",7:22
1897,24,-328347.207,4472332.521,"Monday, March 2, 2009",7:23
1898,8,-328336.7175,4472432.008,"Monday, March 2, 2009",7:24
1898,16,-328334.8034,4472515.337,"Monday, March 2, 2009",7:25
1898,28,-328377.7355,4472591.398,"Monday, March 2, 2009",7:26
1899,0,-328375.8165,4472606.203,"Monday, March 2, 2009",7:26
1899,9,-328407.9795,4472676.385,"Monday, March 2, 2009",7:27
1899,18,-328471.9908,4472731.464,"Monday, March 2, 2009",7:28
1899,31,-328486.0458,4472785.016,"Monday, March 2, 2009",7:29
1903,5,-329094.4821,4472780.275,"Tuesday, March 24, 2009",8:16
1903,18,-329045.1951,4472687.177,"Tuesday, March 24, 2009",8:17
1903,26,-329139.141,4472680.032,"Tuesday, March 24, 2009",8:17
1904,5,-329276.2281,4472628.625,"Tuesday, March 24, 2009",8:20
1966,1,-328396.7621,4472427.14,"Thursday, March 26, 2009",6:45
1966,3,-328396.2543,4472406.807,"Thursday, March 26, 2009",6:45
1966,17,-328437.4624,4472319.521,"Thursday, March 26, 2009",6:46
1966,19,-328454.2579,4472311.226,"Thursday, March 26, 2009",6:46
1967,14,-328340.1011,4471910.071,"Thursday, March 26, 2009",7:15
1967,20,-328358.1139,4471961.792,"Thursday, March 26, 2009",7:15
1967,21,-328357.3669,4471975.239,"Thursday, March 26, 2009",7:15
1968,7,-328378.5905,4472072.742,"Thursday, March 26, 2009",7:17
1969,18,-328396.5557,4472409.274,"Thursday, March 26, 2009",7:21
1969,22,-328388.0262,4472450.209,"Thursday, March 26, 2009",7:21
1970,13,-328411.1081,4472597.875,"Thursday, March 26, 2009",7:23
1970,25,-328414.2593,4472688.891,"Thursday, March 26, 2009",7:24
1971,0,-328484.3229,4472750.65,"Thursday, March 26, 2009",7:26
1971,2,-328489.671,4472774.329,"Thursday, March 26, 2009",7:26
1971,9,-328526.4316,4472776.302,"Thursday, March 26, 2009",7:26
2139,11,-329139.545,4472682.904,"Saturday, February 28, 2009",0:09
2139,24,-329201.1,4472703.746,"Saturday, February 28, 2009",0:10
2139,25,-329210.7441,4472702.732,"Saturday, February 28, 2009",0:10
2139,27,-329235.4939,4472694.377,"Saturday, February 28, 2009",0:10
2139,28,-329245.1133,4472688.303,"Saturday, February 28, 2009",0:10
2139,40,-329385.5066,4472658.089,"Saturday, February 28, 2009",0:10
2139,43,-329421.7351,4472655.692,"Saturday, February 28, 2009",0:10
2139,68,-329269.6216,4472671.652,"Saturday, February 28, 2009",0:14
2139,71,-329312.6973,4472641.079,"Saturday, February 28, 2009",0:14
2139,73,-329308.1748,4472659.924,"Saturday, February 28, 2009",0:14
2232,6,-328766.4189,4472742.567,"Friday, March 13, 2009",8:46
2232,33,-329025.5215,4472726.888,"Friday, March 13, 2009",8:47
2233,4,-329060.2735,4472601.157,"Friday, March 13, 2009",8:48
2233,54,-329119.0212,4472466.053,"Friday, March 13, 2009",8:51
2233,72,-329127.6391,4472490.092,"Friday, March 13, 2009",8:52
2233,94,-329240.8354,4472651.03,"Friday, March 13, 2009",8:54
2233,96,-329225.5749,4472632.085,"Friday, March 13, 2009",8:56
2234,3,-329356.4261,4472540.182,"Friday, March 13, 2009",9:18
2234,6,-329366.0714,4472574.665,"Friday, March 13, 2009",9:18
2234,16,-329258.5481,4472702.722,"Friday, March 13, 2009",9:18
2236,2,-329489.8699,4472665.239,"Friday, March 13, 2009",9:20
2239,8,-329481.576,4472698.687,"Friday, March 13, 2009",9:25
2239,10,-329469.7657,4472708.846,"Friday, March 13, 2009",9:26
2239,19,-329544.2298,4472787.062,"Friday, March 13, 2009",9:26
2239,50,-329375.6001,4472774.54,"Friday, March 13, 2009",9:31
2240,0,-329366.7952,4472777.144,"Friday, March 13, 2009",9:31
2390,4,-329015.2682,4472688.78,"Monday, April 20, 2009",10:46
2390,6,-329032.8125,4472678.878,"Monday, April 20, 2009",10:46
2390,8,-329049.4279,4472677.514,"Monday, April 20, 2009",10:47
2390,15,-329085.3922,4472681.464,"Monday, April 20, 2009",10:47
2390,22,-329146.4564,4472683.1,"Monday, April 20, 2009",10:48
2390,28,-329197.1463,4472685.851,"Monday, April 20, 2009",10:48
2391,5,-329271.9238,4472634.911,"Monday, April 20, 2009",10:49
2539,13,-328454.8269,4472778.582,"Thursday, April 9, 2009",5:53
2539,39,-328328.4377,4472703.694,"Thursday, April 9, 2009",5:56
2542,8,-328372.6579,4472075.471,"Thursday, April 9, 2009",6:05
2542,11,-328367.5703,4472041.502,"Thursday, April 9, 2009",6:05
2542,14,-328360.8141,4472008.284,"Thursday, April 9, 2009",6:06
2542,19,-328347.652,4471939.996,"Thursday, April 9, 2009",6:06
2543,7,-328324.3001,4471806.574,"Thursday, April 9, 2009",6:06
2544,18,-328228.709,4471392.638,"Thursday, April 9, 2009",6:08
2545,5,-328218.5892,4471301.783,"Thursday, April 9, 2009",6:08
2545,8,-328208.1819,4471249.197,"Thursday, April 9, 2009",6:08
2546,13,-328171.4723,4470950.233,"Thursday, April 9, 2009",6:10
2548,3,-328095.7484,4470578.844,"Thursday, April 9, 2009",6:10
2548,9,-328096.8365,4470480.58,"Thursday, April 9, 2009",6:11
2549,5,-328106.6481,4470310.627,"Thursday, April 9, 2009",6:12
2549,17,-328119.1212,4470158.617,"Thursday, April 9, 2009",6:12
2549,19,-328115.3779,4470132.107,"Thursday, April 9, 2009",6:12
2550,0,-328104.703,4470106.91,"Thursday, April 9, 2009",6:12
2550,12,-328090.2019,4469965.068,"Thursday, April 9, 2009",6:13
2552,16,-328106.9841,4469409.701,"Thursday, April 9, 2009",6:15
2553,3,-328111.4492,4469297.738,"Thursday, April 9, 2009",6:16
2554,2,-328107.1552,4469056.018,"Thursday, April 9, 2009",6:17
2554,10,-328105.4589,4468934.357,"Thursday, April 9, 2009",6:17
2555,4,-328112.916,4468769.971,"Thursday, April 9, 2009",6:18
2555,10,-328123.2224,4468677.234,"Thursday, April 9, 2009",6:18
2555,12,-328119.9434,4468646.461,"Thursday, April 9, 2009",6:18
2556,1,-328114.9723,4468554.676,"Thursday, April 9, 2009",6:18
2556,20,-328104.0047,4468326.306,"Thursday, April 9, 2009",6:19
2557,15,-328118.2012,4468133.36,"Thursday, April 9, 2009",6:20
2558,9,-328124.6261,4467944.068,"Thursday, April 9, 2009",6:20
2558,10,-328127.0652,4467932.328,"Thursday, April 9, 2009",6:21
2558,17,-328121.6841,4467837.681,"Thursday, April 9, 2009",6:21
2558,18,-328119.6903,4467824.137,"Thursday, April 9, 2009",6:21
2559,5,-328053.3789,4467776.504,"Thursday, April 9, 2009",6:22
2559,17,-327941.453,4467755.992,"Thursday, April 9, 2009",6:22
2559,19,-327918.3135,4467748.198,"Thursday, April 9, 2009",6:22
2856,7,-329001.9761,4472699.34,"Friday, April 17, 2009",4:10
2856,11,-329035.6751,4472706.791,"Friday, April 17, 2009",4:11
2856,20,-329111.9417,4472693.571,"Friday, April 17, 2009",4:11
2856,33,-329223.8736,4472705.492,"Friday, April 17, 2009",4:12
2857,18,-329233.4695,4472610.23,"Friday, April 17, 2009",4:14
2857,19,-329248.7212,4472625.232,"Friday, April 17, 2009",4:14
2857,58,-329015.2659,4472665.123,"Friday, April 17, 2009",5:00
2858,7,-328950.8625,4472735.971,"Friday, April 17, 2009",5:01
2859,22,-328606.5655,4472762.003,"Friday, April 17, 2009",5:05
3017,12,-328633.0331,4472774.855,"Wednesday, March 18, 2009",7:35
3017,17,-328677.8179,4472756.306,"Wednesday, March 18, 2009",7:36
3017,21,-328714.701,4472757.166,"Wednesday, March 18, 2009",7:36
3018,19,-328952.3547,4472769.738,"Wednesday, March 18, 2009",7:39
3018,21,-328969.4795,4472763.733,"Wednesday, March 18, 2009",7:39
3018,37,-329016.4026,4472667.873,"Wednesday, March 18, 2009",7:40
3019,9,-329087.5959,4472689.016,"Wednesday, March 18, 2009",7:42
3019,22,-329213.9191,4472710.595,"Wednesday, March 18, 2009",7:42
3019,25,-329237.9376,4472724.678,"Wednesday, March 18, 2009",7:43
3019,27,-329225.3214,4472750.148,"Wednesday, March 18, 2009",7:43
3019,29,-329233.2585,4472759.468,"Wednesday, March 18, 2009",7:43
3019,36,-329309.0378,4472732.307,"Wednesday, March 18, 2009",7:43
3020,14,-329285.1934,4472608.78,"Wednesday, March 18, 2009",7:44
3021,20,-328652.3135,4472755.76,"Wednesday, March 18, 2009",8:06
3021,24,-328625.7165,4472779.696,"Wednesday, March 18, 2009",8:06
3024,16,-329338.4486,4472663.058,"Saturday, March 14, 2009",8:03
3024,25,-329255.1894,4472708.368,"Saturday, March 14, 2009",8:04
3024,33,-329291.2728,4472659.949,"Saturday, March 14, 2009",8:05
3024,35,-329310.7469,4472673.353,"Saturday, March 14, 2009",8:05
3024,47,-329415.153,4472715.609,"Saturday, March 14, 2009",8:05
3025,8,-329492.7049,4472718.316,"Saturday, March 14, 2009",8:06
3025,13,-329528.9386,4472729.045,"Saturday, March 14, 2009",8:07
3025,33,-329671.0248,4472746.539,"Saturday, March 14, 2009",8:08
3026,9,-329701.6268,4472653.393,"Saturday, March 14, 2009",8:09
3026,18,-329704.2874,4472558.122,"Saturday, March 14, 2009",8:10
3026,28,-329714.4424,4472498.598,"Saturday, March 14, 2009",8:12
3026,47,-329723.725,4472770.355,"Saturday, March 14, 2009",8:12
3143,0,-329102.7932,4472696.701,"Friday, February 20, 2009",6:36
3143,1,-329111.5539,4472693.157,"Friday, February 20, 2009",6:36
3143,5,-329144.5028,4472712.726,"Friday, February 20, 2009",6:36
3143,11,-329193.0898,4472683.332,"Friday, February 20, 2009",6:37
3143,20,-329256.2078,4472737.206,"Friday, February 20, 2009",6:37
3145,0,-328571.0924,4472765.432,"Friday, February 20, 2009",3:45
3145,19,-328543.1008,4472731.011,"Friday, February 20, 2009",3:46
3145,25,-328487.2744,4472742.153,"Friday, February 20, 2009",3:46
3145,27,-328469.4454,4472754.661,"Friday, February 20, 2009",3:47
3145,29,-328447.2816,4472768.371,"Friday, February 20, 2009",3:47
3146,11,-328311.8316,4472539.097,"Friday, February 20, 2009",3:48
3146,16,-328363.7777,4472535.604,"Friday, February 20, 2009",3:48
3146,24,-328424.9268,4472589.062,"Friday, February 20, 2009",3:49
3146,34,-328424.3521,4472562.707,"Friday, February 20, 2009",3:50
3146,37,-328424.1852,4472526.078,"Friday, February 20, 2009",3:50
3146,42,-328432.0028,4472470.624,"Friday, February 20, 2009",3:51
3147,9,-328427.3794,4472290.253,"Friday, February 20, 2009",3:51
3148,21,-328374.1484,4472019.694,"Friday, February 20, 2009",3:55
3148,23,-328373.5556,4471998.789,"Friday, February 20, 2009",3:55
3148,46,-328281.5082,4471934.623,"Friday, February 20, 2009",3:58
3149,0,-328297.2836,4471909.318,"Friday, February 20, 2009",3:59
3151,15,-329086.4317,4472637.825,"Friday, April 17, 2009",12:12
3151,18,-329090.2473,4472681.997,"Friday, April 17, 2009",12:12
3153,2,-329279.6887,4472645.722,"Friday, April 17, 2009",12:13
3264,28,-329199.0478,4472743.5,"Monday, March 9, 2009",11:09
3309,13,-329406.0199,4472739.581,"Thursday, February 26, 2009",8:36
3309,18,-329360.0897,4472760.636,"Thursday, February 26, 2009",8:36
3309,22,-329327.9962,4472781.883,"Thursday, February 26, 2009",8:36
3310,0,-329238.031,4472787.029,"Thursday, February 26, 2009",8:37
3350,10,-328391.0216,4472553.238,"Monday, March 16, 2009",3:21
3350,12,-328391.0727,4472511.935,"Monday, March 16, 2009",3:21
3350,15,-328391.4287,4472453.398,"Monday, March 16, 2009",3:21
3350,20,-328406.5404,4472385.407,"Monday, March 16, 2009",3:21
3351,0,-328411.2243,4472340.107,"Monday, March 16, 2009",3:21
3351,12,-328390.0916,4472195.662,"Monday, March 16, 2009",3:22
3351,20,-328454.8759,4472146.266,"Monday, March 16, 2009",3:23
3351,25,-328478.175,4472119.534,"Monday, March 16, 2009",3:23
3351,31,-328449.3381,4472184.893,"Monday, March 16, 2009",3:24
3351,44,-328488.0946,4472175.256,"Monday, March 16, 2009",3:31
3351,59,-328415.5728,4472268.873,"Monday, March 16, 2009",3:33
3352,0,-329071.3593,4472194.967,"Monday, March 16, 2009",4:11
3352,5,-329063.4313,4472219.814,"Monday, March 16, 2009",4:12
3352,11,-329060.7509,4472262.698,"Monday, March 16, 2009",4:12
3353,0,-329041.9348,4472533.998,"Monday, March 16, 2009",4:15
3353,12,-329180.0774,4472482.141,"Monday, March 16, 2009",4:15
3353,16,-329189.9913,4472499.744,"Monday, March 16, 2009",4:16
3353,21,-329233.5434,4472472.805,"Monday, March 16, 2009",4:16
3354,13,-329142.8899,4472615.67,"Monday, March 16, 2009",4:18
3355,1,-329062.2186,4472667.654,"Monday, March 16, 2009",4:34
3355,2,-329054.8354,4472658.575,"Monday, March 16, 2009",4:34
3355,6,-329031.5261,4472620.902,"Monday, March 16, 2009",4:34
3355,9,-329003.8665,4472642.659,"Monday, March 16, 2009",4:34
3355,24,-328947.5013,4472750.799,"Monday, March 16, 2009",4:35
3358,2,-328614.2309,4472740.878,"Friday, March 6, 2009",10:55
3358,23,-328672.914,4472660.208,"Friday, March 6, 2009",10:58
3358,29,-328710.282,4472617.178,"Friday, March 6, 2009",10:59
3359,4,-328810.97,4472590.684,"Friday, March 6, 2009",10:59
3359,7,-328839.5864,4472575.993,"Friday, March 6, 2009",10:59
3359,11,-328848.3865,4472614.325,"Friday, March 6, 2009",10:59
3359,13,-328835.2591,4472649.675,"Friday, March 6, 2009",10:59
3359,14,-328836.0939,4472664.411,"Friday, March 6, 2009",11:00
3359,24,-328880.8774,4472403.848,"Friday, March 6, 2009",11:01
3360,2,-328912.5534,4472374.476,"Friday, March 6, 2009",11:01
3360,19,-329016.8249,4472423.29,"Friday, March 6, 2009",11:03
3360,20,-329025.8591,4472413.388,"Friday, March 6, 2009",11:03
3360,25,-329064.349,4472412.737,"Friday, March 6, 2009",11:03
3360,27,-329083.8022,4472402.661,"Friday, March 6, 2009",11:04
3360,33,-329089.5651,4472342.283,"Friday, March 6, 2009",11:04
3361,6,-329110.2234,4472181.762,"Friday, March 6, 2009",11:06
3361,16,-329186.4411,4472191.448,"Friday, March 6, 2009",11:07
3361,25,-329254.1276,4472165.649,"Friday, March 6, 2009",11:08
3361,31,-329280.2415,4472113.319,"Friday, March 6, 2009",11:09
3363,11,-328847.6915,4472789.034,"Thursday, February 26, 2009",5:28
3364,2,-328960.3948,4472649.151,"Thursday, February 26, 2009",5:32
