cid,sid,car_lon,car_lat,days,times
337,1,-326208.1294,4480867.067,"Wednesday, April 8, 2009",11:37
337,8,-326169.5604,4480929.295,"Wednesday, April 8, 2009",11:37
338,0,-326007.2029,4481008.739,"Wednesday, April 8, 2009",11:38
338,12,-325894.9022,4481035.654,"Wednesday, April 8, 2009",11:38
338,26,-325771.5541,4481040.903,"Wednesday, April 8, 2009",11:39
339,6,-325682.0254,4481048.353,"Wednesday, April 8, 2009",11:39
339,11,-325632.3942,4481048.352,"Wednesday, April 8, 2009",11:40
339,12,-325623.6229,4481048.145,"Wednesday, April 8, 2009",11:40
339,17,-325577.3704,4481059.406,"Wednesday, April 8, 2009",11:40
340,17,-325318.28,4481085.825,"Wednesday, April 8, 2009",11:41
340,20,-325291.1521,4481089.79,"Wednesday, April 8, 2009",11:42
340,22,-325272.4025,4481089.808,"Wednesday, April 8, 2009",11:42
341,2,-325225.0345,4481086.306,"Wednesday, April 8, 2009",11:42
341,8,-325171.7657,4481105.057,"Wednesday, April 8, 2009",11:42
341,16,-325084.6355,4481103.766,"Wednesday, April 8, 2009",11:43
342,0,-324991.5388,4481116.092,"Wednesday, April 8, 2009",11:43
342,12,-324863.4828,4481132.858,"Wednesday, April 8, 2009",11:44
343,7,-324667.6795,4481150.462,"Wednesday, April 8, 2009",11:45
343,11,-324630.3741,4481153.877,"Wednesday, April 8, 2009",11:45
343,13,-324610.0077,4481159.34,"Wednesday, April 8, 2009",11:45
344,11,-324363.5328,4481183.983,"Wednesday, April 8, 2009",11:45
346,7,-323897.3585,4481235.072,"Wednesday, April 8, 2009",11:47
346,10,-323862.1932,4481236.112,"Wednesday, April 8, 2009",11:47
346,19,-323759.3699,4481246.454,"Wednesday, April 8, 2009",11:47
347,8,-323614.0383,4481207.644,"Wednesday, April 8, 2009",11:47
347,17,-323531.1865,4481154.092,"Wednesday, April 8, 2009",11:47
347,18,-323523.1972,4481149.276,"Wednesday, April 8, 2009",11:47
348,5,-323441.8097,4481094.195,"Wednesday, April 8, 2009",11:48
348,6,-323437.4751,4481085.082,"Wednesday, April 8, 2009",11:48
349,1,-323252.7574,4481001.437,"Wednesday, April 8, 2009",11:49
350,1,-322989.2983,4481015.256,"Wednesday, April 8, 2009",11:49
350,6,-322931.8437,4481019.665,"Wednesday, April 8, 2009",11:49
350,19,-322772.9386,4481019.194,"Wednesday, April 8, 2009",11:50
351,1,-322730.5816,4481017.392,"Wednesday, April 8, 2009",11:50
355,24,-324027.1096,4478020.237,"Sunday, March 8, 2009",4:51
356,1,-324140.0981,4478058.497,"Sunday, March 8, 2009",4:53
356,4,-324163.4102,4478065.743,"Sunday, March 8, 2009",4:53
356,15,-324258.9726,4478037.706,"Sunday, March 8, 2009",4:54
356,35,-324271.6727,4477928.151,"Sunday, March 8, 2009",4:56
356,40,-324236.1546,4477907.18,"Sunday, March 8, 2009",4:57
356,42,-324222.0334,4477897.751,"Sunday, March 8, 2009",4:58
356,43,-324213.7104,4477898.722,"Sunday, March 8, 2009",4:58
356,52,-324166.1965,4477884.516,"Sunday, March 8, 2009",5:06
356,69,-324267.3764,4477925.237,"Sunday, March 8, 2009",5:15
356,70,-324275.4456,4477930.624,"Sunday, March 8, 2009",5:15
356,76,-324167.4,4478013.422,"Sunday, March 8, 2009",5:23
356,79,-324186.6934,4478038.813,"Sunday, March 8, 2009",5:23
356,97,-324054.7895,4478049.541,"Sunday, March 8, 2009",5:25
356,98,-324052.2549,4478039.701,"Sunday, March 8, 2009",5:25
356,99,-324049.8682,4478029.855,"Sunday, March 8, 2009",5:26
356,116,-323940.2713,4478025.194,"Sunday, March 8, 2009",5:27
356,122,-323893.9405,4478049.042,"Sunday, March 8, 2009",5:28
357,5,-323841.6041,4478043.321,"Sunday, March 8, 2009",5:29
357,9,-323813.9754,4478063.762,"Sunday, March 8, 2009",5:29
381,15,-324505.1647,4476781.533,"Wednesday, February 25, 2009",7:52
381,16,-324498.8697,4476790.238,"Wednesday, February 25, 2009",7:52
381,20,-324475.0646,4476827.057,"Wednesday, February 25, 2009",7:52
382,0,-324461.0427,4476853.682,"Wednesday, February 25, 2009",7:52
382,3,-324441.7999,4476905.643,"Wednesday, February 25, 2009",7:52
382,5,-324441.9725,4476937.008,"Wednesday, February 25, 2009",7:53
383,11,-324659.8252,4477152.876,"Wednesday, February 25, 2009",7:53
385,9,-324963.158,4477576.54,"Wednesday, February 25, 2009",7:54
385,10,-324969.598,4477591.516,"Wednesday, February 25, 2009",7:54
386,11,-324851.2466,4477726.107,"Wednesday, February 25, 2009",7:55
387,10,-324596.9361,4477730.383,"Wednesday, February 25, 2009",7:55
387,16,-324521.5854,4477731.905,"Wednesday, February 25, 2009",7:55
390,14,-324347.3275,4478063.702,"Wednesday, February 25, 2009",8:02
390,29,-324239.0509,4478044.347,"Wednesday, February 25, 2009",8:03
390,33,-324205.0546,4478043.828,"Wednesday, February 25, 2009",8:03
390,34,-324196.0295,4478045.837,"Wednesday, February 25, 2009",8:05
391,3,-324130.9573,4478064.255,"Wednesday, February 25, 2009",8:05
391,4,-324123.1115,4478063.397,"Wednesday, February 25, 2009",8:05
391,13,-324060.3089,4478059.718,"Wednesday, February 25, 2009",8:06
391,16,-324048.0572,4478027.967,"Wednesday, February 25, 2009",8:07
391,17,-324052.2024,4478019.038,"Wednesday, February 25, 2009",8:07
391,26,-323994.5124,4478016.11,"Wednesday, February 25, 2009",8:07
391,28,-323978.0571,4478017.498,"Wednesday, February 25, 2009",8:07
391,33,-323938.2134,4478030.792,"Wednesday, February 25, 2009",8:08
399,7,-324285.9835,4478042.722,"Friday, February 20, 2009",1:16
399,17,-324199.7993,4478044.38,"Friday, February 20, 2009",1:17
399,19,-324184.6888,4478051.918,"Friday, February 20, 2009",1:17
399,29,-324121.2415,4478066.009,"Friday, February 20, 2009",1:18
400,10,-324098.5349,4478264.397,"Friday, February 20, 2009",1:19
400,13,-324108.8574,4478296.68,"Friday, February 20, 2009",1:19
400,19,-324082.1218,4478178.307,"Friday, February 20, 2009",1:20
400,36,-324048.7868,4478027.867,"Friday, February 20, 2009",1:21
400,41,-324063.0294,4478116.715,"Friday, February 20, 2009",1:21
400,54,-324047.7956,4478040.892,"Friday, February 20, 2009",1:21
400,64,-324021.2753,4478039.31,"Friday, February 20, 2009",1:22
400,80,-324025.2183,4478249.994,"Friday, February 20, 2009",1:22
400,87,-324018.2168,4478343.086,"Friday, February 20, 2009",1:22
400,93,-324004.8029,4478325.85,"Friday, February 20, 2009",1:23
400,118,-323928.1881,4478180.624,"Friday, February 20, 2009",1:23
400,136,-323874.0184,4478125.707,"Friday, February 20, 2009",1:24
400,137,-323867.0275,4478118.376,"Friday, February 20, 2009",1:24
401,6,-323808.6399,4478062.435,"Friday, February 20, 2009",1:25
401,9,-323784.3634,4478077.24,"Friday, February 20, 2009",1:25
401,23,-324014.9073,4477977.42,"Friday, February 20, 2009",1:26
404,7,-324975.9332,4477627.307,"Friday, February 27, 2009",0:00
404,9,-324982.7042,4477648.514,"Friday, February 27, 2009",0:00
404,11,-324978.558,4477674.53,"Friday, February 27, 2009",0:00
404,16,-324927.9768,4477694.901,"Friday, February 27, 2009",0:00
404,24,-324856.6889,4477712.06,"Friday, February 27, 2009",0:00
405,13,-324595.5003,4477707.89,"Friday, February 27, 2009",0:01
406,6,-324429.4357,4477707.555,"Friday, February 27, 2009",0:01
406,13,-324360.9778,4477704.01,"Friday, February 27, 2009",0:01
406,21,-324279.2876,4477702.78,"Friday, February 27, 2009",0:02
406,23,-324262.2832,4477702.61,"Friday, February 27, 2009",0:02
406,25,-324241.4869,4477706.711,"Friday, February 27, 2009",0:02
407,10,-324261.7951,4477837.718,"Friday, February 27, 2009",0:02
407,19,-324286.7766,4477935.243,"Friday, February 27, 2009",0:02
408,16,-324216.4877,4478047.511,"Friday, February 27, 2009",0:03
409,9,-324051.1527,4478027.371,"Friday, February 27, 2009",0:05
409,12,-324040.3199,4477998.4,"Friday, February 27, 2009",0:05
409,22,-323964.2255,4478030.448,"Friday, February 27, 2009",0:06
409,33,-323874.4893,4478059.305,"Friday, February 27, 2009",0:07
409,36,-323851.5588,4478055.3,"Friday, February 27, 2009",0:07
409,39,-323826.7401,4478056.53,"Friday, February 27, 2009",0:07
412,18,-324375.0271,4478245.821,"Monday, April 6, 2009",3:21
412,21,-324392.5455,4478183.344,"Monday, April 6, 2009",3:22
412,26,-324437.3212,4478189.56,"Monday, April 6, 2009",3:22
412,29,-324473.6779,4478194.855,"Monday, April 6, 2009",3:22
412,33,-324500.2586,4478189.315,"Monday, April 6, 2009",3:23
412,34,-324507.6167,4478184.105,"Monday, April 6, 2009",3:23
413,2,-324567.7084,4478191.435,"Monday, April 6, 2009",3:24
413,4,-324592.4356,4478187.01,"Monday, April 6, 2009",3:24
413,27,-324764.4442,4478082.867,"Monday, April 6, 2009",3:26
414,12,-324880.4856,4478055.018,"Monday, April 6, 2009",3:27
415,4,-325057.6937,4478002.327,"Monday, April 6, 2009",3:29
415,11,-325118.2487,4477985.674,"Monday, April 6, 2009",3:30
415,13,-325123.0769,4477971.942,"Monday, April 6, 2009",3:30
416,25,-325072.1077,4477695.278,"Monday, April 6, 2009",3:39
417,7,-324976.1606,4477481.467,"Monday, April 6, 2009",3:40
417,14,-324947.1193,4477415.776,"Monday, April 6, 2009",3:40
417,20,-324919.2936,4477356.221,"Monday, April 6, 2009",3:40
418,0,-324911.787,4477340.385,"Monday, April 6, 2009",3:40
418,1,-324904.7374,4477324.408,"Monday, April 6, 2009",3:40
418,11,-324863.4584,4477228.093,"Monday, April 6, 2009",3:40
418,13,-324856.6254,4477207.442,"Monday, April 6, 2009",3:40
418,18,-324856.7677,4477152.086,"Monday, April 6, 2009",3:40
418,23,-324870.3145,4477099.503,"Monday, April 6, 2009",3:40
419,0,-324878.3583,4477082.733,"Monday, April 6, 2009",3:40
419,13,-324951.7595,4476928.94,"Monday, April 6, 2009",3:41
419,16,-324931.5998,4476900.839,"Monday, April 6, 2009",3:41
419,22,-324878.729,4476849.808,"Monday, April 6, 2009",3:41
463,9,-324826.6204,4476867.007,"Friday, February 20, 2009",11:37
463,18,-324734.5969,4476877.023,"Friday, February 20, 2009",11:37
464,0,-324626.6891,4476877.801,"Friday, February 20, 2009",11:37
464,6,-324561.4171,4476875.54,"Friday, February 20, 2009",11:37
464,11,-324509.9865,4476865.41,"Friday, February 20, 2009",11:37
464,13,-324508.0511,4476867.271,"Friday, February 20, 2009",11:38
464,35,-324561.369,4477044.869,"Friday, February 20, 2009",11:39
465,3,-324730.5122,4477142.587,"Friday, February 20, 2009",11:39
465,14,-324824.9286,4477203.039,"Friday, February 20, 2009",11:39
465,17,-324850.6649,4477236.83,"Friday, February 20, 2009",11:39
466,3,-324892.0854,4477338.421,"Friday, February 20, 2009",11:39
466,4,-324895.3328,4477349.657,"Friday, February 20, 2009",11:39
466,8,-324908.2268,4477391.437,"Friday, February 20, 2009",11:40
466,15,-324943.792,4477481.867,"Friday, February 20, 2009",11:40
467,9,-324984.1375,4477667.065,"Friday, February 20, 2009",11:40
467,14,-324931.5685,4477702.987,"Friday, February 20, 2009",11:40
467,15,-324917.5781,4477709.532,"Friday, February 20, 2009",11:40
468,3,-324756.784,4477713.709,"Friday, February 20, 2009",11:41
468,6,-324729.3857,4477712.22,"Friday, February 20, 2009",11:41
468,7,-324721.0714,4477711.682,"Friday, February 20, 2009",11:41
469,21,-324302.4306,4477698.362,"Friday, February 20, 2009",11:42
470,6,-324256.7203,4477741.604,"Friday, February 20, 2009",11:43
470,9,-324265.6616,4477782.567,"Friday, February 20, 2009",11:43
470,10,-324268.8047,4477797.373,"Friday, February 20, 2009",11:43
471,2,-324312.6175,4477979.935,"Friday, February 20, 2009",11:43
471,4,-324314.3239,4478002.649,"Friday, February 20, 2009",11:43
471,6,-324331.7136,4477999.291,"Friday, February 20, 2009",11:44
471,18,-324347.9977,4477919.04,"Friday, February 20, 2009",11:47
471,19,-324345.4286,4477908.25,"Friday, February 20, 2009",11:47
471,28,-324296.1189,4477936.828,"Friday, February 20, 2009",11:48
471,44,-324324.4561,4478027.41,"Friday, February 20, 2009",11:50
471,57,-324294.8605,4477935.192,"Friday, February 20, 2009",11:55
471,68,-324267.482,4477845.098,"Friday, February 20, 2009",11:57
473,2,-324045.2403,4478033.854,"Saturday, April 11, 2009",4:55
473,9,-324040.0715,4478038.921,"Saturday, April 11, 2009",4:55
473,19,-324078.1104,4478098.833,"Saturday, April 11, 2009",4:56
474,12,-325085.2045,4477739.142,"Saturday, April 11, 2009",5:02
474,16,-325128.7122,4477770.183,"Saturday, April 11, 2009",5:05
474,20,-325067.1567,4477679.913,"Saturday, April 11, 2009",5:06
474,34,-324991.3892,4477525.564,"Saturday, April 11, 2009",5:06
474,39,-324964.2124,4477469.268,"Saturday, April 11, 2009",5:06
475,6,-324909.3718,4477362.457,"Saturday, April 11, 2009",5:07
475,11,-324879.7618,4477299.339,"Saturday, April 11, 2009",5:07
476,5,-324846.8192,4477129.597,"Saturday, April 11, 2009",5:07
477,7,-324881.1835,4476884.048,"Saturday, April 11, 2009",5:08
477,10,-324858.4862,4476868.612,"Saturday, April 11, 2009",5:08
584,17,-322703.083,4485365.145,"Saturday, April 11, 2009",9:33
585,6,-322777.9092,4485357.181,"Saturday, April 11, 2009",9:33
586,6,-322798.9642,4485039.619,"Saturday, April 11, 2009",9:34
586,8,-322802.6378,4485012.606,"Saturday, April 11, 2009",9:34
588,9,-322929.9512,4484509.179,"Saturday, April 11, 2009",9:35
588,17,-322915.4895,4484414.675,"Saturday, April 11, 2009",9:35
590,22,-323020.3596,4483962.292,"Saturday, April 11, 2009",9:36
591,4,-323161.7238,4483974.933,"Saturday, April 11, 2009",9:37
592,6,-323469.1146,4483994.879,"Saturday, April 11, 2009",9:37
593,11,-323746.0999,4484019.946,"Saturday, April 11, 2009",9:38
593,13,-323762.6486,4484022.884,"Saturday, April 11, 2009",9:38
594,0,-323882.2372,4484027.725,"Saturday, April 11, 2009",9:38
594,15,-324053.6996,4484031.48,"Saturday, April 11, 2009",9:38
595,21,-324296.4345,4484052.071,"Saturday, April 11, 2009",9:39
597,9,-324744.0604,4484088.565,"Saturday, April 11, 2009",9:40
597,11,-324761.2612,4484089.504,"Saturday, April 11, 2009",9:40
597,14,-324851.612,4484095.277,"Saturday, April 11, 2009",9:40
598,6,-325044.7837,4484110.278,"Saturday, April 11, 2009",9:41
598,7,-325056.6132,4484110.257,"Saturday, April 11, 2009",9:41
599,5,-325265.4544,4484101.998,"Saturday, April 11, 2009",9:41
599,18,-325408.3314,4484094.391,"Saturday, April 11, 2009",9:42
599,21,-325436.1385,4484094.637,"Saturday, April 11, 2009",9:42
600,1,-325459.2337,4484093.038,"Saturday, April 11, 2009",9:42
600,9,-325561.9558,4484087.414,"Saturday, April 11, 2009",9:42
600,17,-325667.5573,4484077.793,"Saturday, April 11, 2009",9:42
601,4,-325746.7014,4484070.136,"Saturday, April 11, 2009",9:43
601,13,-325845.6706,4484067.112,"Saturday, April 11, 2009",9:43
601,21,-325917.9368,4484060.402,"Saturday, April 11, 2009",9:43
602,5,-326022.2778,4484062.284,"Saturday, April 11, 2009",9:43
602,7,-326052.6685,4484065.249,"Saturday, April 11, 2009",9:43
604,6,-326515.364,4484043.607,"Saturday, April 11, 2009",9:45
604,12,-326574.4566,4484043.893,"Saturday, April 11, 2009",9:46
604,14,-326598.439,4484039.589,"Saturday, April 11, 2009",9:46
604,17,-326633.6111,4484031.806,"Saturday, April 11, 2009",9:46
604,18,-326642.183,4484029.943,"Saturday, April 11, 2009",9:46
605,21,-326755.1051,4483863.232,"Saturday, April 11, 2009",9:47
607,15,-326642.3327,4483386.735,"Saturday, April 11, 2009",9:49
607,16,-326640.3638,4483375.828,"Saturday, April 11, 2009",9:49
608,0,-326641.8769,4483305.579,"Saturday, April 11, 2009",9:50
608,4,-326627.8136,4483264.236,"Saturday, April 11, 2009",9:50
609,11,-326896.7574,4483044.081,"Saturday, April 11, 2009",9:53
615,2,-327134.7172,4481433.651,"Saturday, April 11, 2009",9:58
615,12,-327133.3507,4481250.449,"Saturday, April 11, 2009",9:58
617,14,-326726.6879,4480162.127,"Saturday, April 11, 2009",10:01
617,16,-326707.7448,4480171.684,"Saturday, April 11, 2009",10:01
617,17,-326700.2325,4480186.258,"Saturday, April 11, 2009",10:01
617,19,-326688.8055,4480221.985,"Saturday, April 11, 2009",10:01
617,21,-326678.577,4480292.775,"Saturday, April 11, 2009",10:01
618,2,-326741.3284,4480714.761,"Saturday, April 11, 2009",10:02
618,22,-326687.3032,4480766.651,"Saturday, April 11, 2009",10:03
618,24,-326706.6728,4480753.198,"Saturday, April 11, 2009",10:03
618,25,-326702.2922,4480736.564,"Saturday, April 11, 2009",10:03
618,30,-326682.9882,4480665.36,"Saturday, April 11, 2009",10:03
618,31,-326679.8112,4480650.93,"Saturday, April 11, 2009",10:03
618,32,-326680.4794,4480639.559,"Saturday, April 11, 2009",10:03
618,49,-326628.1827,4480510.089,"Saturday, April 11, 2009",10:03
619,3,-326597.0575,4480459.734,"Saturday, April 11, 2009",10:04
619,6,-326579.5267,4480432.848,"Saturday, April 11, 2009",10:04
620,2,-326527.0489,4480044.661,"Saturday, April 11, 2009",10:06
620,5,-326499.737,4480083.151,"Saturday, April 11, 2009",10:06
621,7,-326463.7198,4480223.383,"Saturday, April 11, 2009",10:08
621,11,-326458.399,4480175.86,"Saturday, April 11, 2009",10:08
622,6,-326451.8857,4479969.57,"Saturday, April 11, 2009",10:08
622,12,-326457.2783,4479882.311,"Saturday, April 11, 2009",10:08
623,3,-326337.9015,4480411.401,"Saturday, April 11, 2009",10:10
623,18,-326254.0873,4480279.796,"Saturday, April 11, 2009",10:11
624,3,-326210.9727,4480179.692,"Saturday, April 11, 2009",10:12
624,5,-326200.5989,4480161.094,"Saturday, April 11, 2009",10:12
624,22,-326122.0143,4480004.169,"Saturday, April 11, 2009",10:13
625,6,-326091.0422,4479924.738,"Saturday, April 11, 2009",10:14
628,8,-325758.3038,4479203.577,"Saturday, April 11, 2009",10:22
