cid,sid,car_lon,car_lat,days,times
311,18,-324397.6948,4472695.852,"Thursday, February 19, 2009",11:30
740,10,-325246.8489,4473639.776,"Monday, March 2, 2009",8:58
740,11,-325235.0098,4473635.857,"Monday, March 2, 2009",8:58
740,14,-325193.195,4473627.343,"Monday, March 2, 2009",8:58
741,1,-325167.0834,4473624.488,"Monday, March 2, 2009",8:58
741,2,-325159.1165,4473623.426,"Monday, March 2, 2009",8:58
741,7,-325116.9821,4473616.567,"Monday, March 2, 2009",9:00
741,11,-325078.0212,4473609.683,"Monday, March 2, 2009",9:00
741,15,-325035.587,4473606.914,"Monday, March 2, 2009",9:00
742,4,-324880.5516,4473585.463,"Monday, March 2, 2009",9:01
742,6,-324850.5062,4473589.512,"Monday, March 2, 2009",9:01
743,3,-324633.7571,4473583.094,"Monday, March 2, 2009",9:02
743,9,-324551.6758,4473574.498,"Monday, March 2, 2009",9:02
743,12,-324519.4268,4473568.35,"Monday, March 2, 2009",9:02
743,14,-324491.1776,4473569.206,"Monday, March 2, 2009",9:02
744,4,-324377.1788,4473575.147,"Monday, March 2, 2009",9:02
744,10,-324306.0189,4473570.945,"Monday, March 2, 2009",9:03
744,17,-324247.4824,4473559.675,"Monday, March 2, 2009",9:03
745,5,-324106.7729,4473548.432,"Monday, March 2, 2009",9:03
745,7,-324086.5729,4473546.982,"Monday, March 2, 2009",9:03
745,14,-324045.3009,4473607.61,"Monday, March 2, 2009",9:03
798,2,-323052.3077,4473243.032,"Wednesday, March 25, 2009",11:48
798,6,-323039.0216,4473176.823,"Wednesday, March 25, 2009",11:48
800,0,-323008.2381,4472769.138,"Wednesday, March 25, 2009",11:48
801,6,-322973.8558,4472398.42,"Wednesday, March 25, 2009",11:48
803,6,-322912.2843,4471863.675,"Wednesday, March 25, 2009",11:49
803,8,-322906.7999,4471818.591,"Wednesday, March 25, 2009",11:49
803,9,-322904.0067,4471796.516,"Wednesday, March 25, 2009",11:49
804,4,-322891.8931,4471634.705,"Wednesday, March 25, 2009",11:49
804,8,-322887.8252,4471542.1,"Wednesday, March 25, 2009",11:49
804,10,-322888.7621,4471497.715,"Wednesday, March 25, 2009",11:49
806,2,-322945.654,4471186.311,"Wednesday, March 25, 2009",11:49
807,9,-323034.0471,4470766.085,"Wednesday, March 25, 2009",11:50
808,10,-323088.3137,4470505.267,"Wednesday, March 25, 2009",11:50
809,3,-323104.6614,4470414.876,"Wednesday, March 25, 2009",11:50
809,4,-323107.1792,4470398.448,"Wednesday, March 25, 2009",11:50
809,7,-323116.1382,4470346.681,"Wednesday, March 25, 2009",11:50
811,0,-323189.0945,4469950.113,"Wednesday, March 25, 2009",11:50
847,16,-325480.9233,4473635.717,"Tuesday, April 14, 2009",11:47
848,9,-325299.935,4473582.133,"Tuesday, April 14, 2009",11:47
848,19,-325199.4778,4473630.654,"Tuesday, April 14, 2009",11:48
848,21,-325175.2785,4473631.388,"Tuesday, April 14, 2009",11:48
848,23,-325155.5138,4473632.606,"Tuesday, April 14, 2009",11:48
848,24,-325146.5409,4473630.127,"Tuesday, April 14, 2009",11:48
848,25,-325139.4083,4473622.78,"Tuesday, April 14, 2009",11:50
849,0,-325131.3568,4473621.146,"Tuesday, April 14, 2009",11:50
849,16,-324970.6767,4473615.588,"Tuesday, April 14, 2009",11:50
850,0,-324881.4184,4473614.471,"Tuesday, April 14, 2009",11:51
850,12,-324759.1985,4473603.187,"Tuesday, April 14, 2009",11:51
850,19,-324686.9194,4473601.292,"Tuesday, April 14, 2009",11:51
851,8,-324559.1652,4473598.406,"Tuesday, April 14, 2009",11:52
851,13,-324501.8051,4473594.764,"Tuesday, April 14, 2009",11:52
852,8,-324253.2572,4473582.078,"Tuesday, April 14, 2009",11:52
985,0,-327121.1042,4472991.679,"Friday, February 27, 2009",11:46
987,12,-326358.462,4472962.599,"Friday, February 27, 2009",11:46
988,1,-326317.4308,4472960.18,"Friday, February 27, 2009",11:46
988,5,-326235.4578,4472955.713,"Friday, February 27, 2009",11:46
988,8,-326175.9291,4472952.014,"Friday, February 27, 2009",11:47
989,4,-326009.5692,4472942.821,"Friday, February 27, 2009",11:47
989,7,-325956.1798,4472939.795,"Friday, February 27, 2009",11:47
989,9,-325922.7018,4472938.194,"Friday, February 27, 2009",11:47
989,12,-325870.5207,4472934.738,"Friday, February 27, 2009",11:47
991,1,-325547.2828,4472912.719,"Friday, February 27, 2009",11:47
991,2,-325528.5115,4472911.41,"Friday, February 27, 2009",11:47
991,7,-325432.6633,4472905.806,"Friday, February 27, 2009",11:47
992,1,-325282.9094,4472895.257,"Friday, February 27, 2009",11:47
992,11,-325096.6456,4472881.847,"Friday, February 27, 2009",11:47
993,13,-324824.039,4472861.822,"Friday, February 27, 2009",11:48
994,8,-324667.7045,4472852.053,"Friday, February 27, 2009",11:48
995,14,-324290.9856,4472822.748,"Friday, February 27, 2009",11:48
996,1,-324253.9435,4472819.447,"Friday, February 27, 2009",11:48
996,11,-324061.6137,4472802.212,"Friday, February 27, 2009",11:49
997,8,-323863.2068,4472786.369,"Friday, February 27, 2009",11:49
997,11,-323813.8338,4472782.299,"Friday, February 27, 2009",11:49
998,7,-323645.1018,4472769.711,"Friday, February 27, 2009",11:49
998,15,-323534.2251,4472760.239,"Friday, February 27, 2009",11:49
999,5,-323420.6192,4472746.721,"Friday, February 27, 2009",11:49
999,16,-323271.2595,4472731.366,"Friday, February 27, 2009",11:49
1000,1,-323218.6598,4472726.385,"Friday, February 27, 2009",11:49
1000,3,-323192.8579,4472723.38,"Friday, February 27, 2009",11:49
1000,4,-323180.282,4472720.883,"Friday, February 27, 2009",11:49
1000,12,-323082.4024,4472679.621,"Friday, February 27, 2009",11:50
1000,18,-323009.6472,4472668.874,"Friday, February 27, 2009",11:50
1002,13,-323028.2264,4473134.166,"Friday, February 27, 2009",11:50
1003,11,-323080.5806,4473345.227,"Friday, February 27, 2009",11:51
1003,14,-323096.9622,4473392.256,"Friday, February 27, 2009",11:51
1003,15,-323102.7254,4473408.28,"Friday, February 27, 2009",11:51
1004,6,-323153.556,4473518.004,"Friday, February 27, 2009",11:51
1004,8,-323169.0774,4473549.16,"Friday, February 27, 2009",11:51
1004,12,-323198.9025,4473609.29,"Friday, February 27, 2009",11:51
1042,11,-324077.9013,4473588.08,"Tuesday, April 14, 2009",12:59
1068,15,-324041.4682,4473538.295,"Friday, February 20, 2009",2:30
1068,22,-323957.0473,4473544.475,"Friday, February 20, 2009",2:30
1069,23,-323732.1423,4473393.218,"Friday, February 20, 2009",2:32
1069,24,-323732.5776,4473379.941,"Friday, February 20, 2009",2:32
1070,0,-323734.134,4473303.523,"Friday, February 20, 2009",2:32
1070,11,-323750.8449,4473159.683,"Friday, February 20, 2009",2:32
1070,15,-323757.8741,4473108.449,"Friday, February 20, 2009",2:32
1071,3,-323768.7631,4473002.076,"Friday, February 20, 2009",2:32
1072,13,-324033.2425,4472838.536,"Friday, February 20, 2009",2:34
1072,14,-324043.0646,4472838.482,"Friday, February 20, 2009",2:34
1073,1,-324158.6427,4472839.261,"Friday, February 20, 2009",2:34
1073,3,-324175.9315,4472840.968,"Friday, February 20, 2009",2:34
1073,11,-324251.0537,4472851.231,"Friday, February 20, 2009",2:34
1073,21,-324359.2322,4472861.545,"Friday, February 20, 2009",2:34
1074,13,-324568.7318,4472876.349,"Friday, February 20, 2009",2:35
1075,3,-324726.4253,4472880.251,"Friday, February 20, 2009",2:35
1076,6,-324952.2485,4472881.835,"Friday, February 20, 2009",2:36
1076,8,-324975.1853,4472899.175,"Friday, February 20, 2009",2:36
1076,20,-325089.0044,4472920.051,"Friday, February 20, 2009",2:36
1076,23,-325117.7466,4472922.64,"Friday, February 20, 2009",2:36
1077,3,-325174.3749,4472923.761,"Friday, February 20, 2009",2:36
1077,5,-325192.6668,4472925.569,"Friday, February 20, 2009",2:36
1077,13,-325264.9884,4472931.031,"Friday, February 20, 2009",2:36
1077,26,-325385.1614,4472938.729,"Friday, February 20, 2009",2:36
1078,15,-325551.4587,4472945.84,"Friday, February 20, 2009",2:37
1078,22,-325619.9353,4472953.509,"Friday, February 20, 2009",2:37
1079,5,-325792.9255,4472961.55,"Friday, February 20, 2009",2:38
1079,12,-325876.4402,4472951.909,"Friday, February 20, 2009",2:38
1079,15,-325919.1877,4472953.207,"Friday, February 20, 2009",2:38
1080,6,-326107.4466,4472976.059,"Friday, February 20, 2009",2:38
1080,8,-326174.4804,4472986.391,"Friday, February 20, 2009",2:38
1080,9,-326188.4623,4472987.921,"Friday, February 20, 2009",2:38
1081,5,-326328.5952,4473005.894,"Friday, February 20, 2009",2:39
1082,6,-326576.1224,4473029.614,"Friday, February 20, 2009",2:39
1083,15,-326921.8594,4473041.379,"Friday, February 20, 2009",2:40
1083,21,-326983.4584,4473035.365,"Friday, February 20, 2009",2:40
1083,23,-327003.7071,4473035.139,"Friday, February 20, 2009",2:40
1083,24,-327012.9965,4473034.658,"Friday, February 20, 2009",2:40
1094,37,-324976.3074,4473549.569,"Tuesday, March 17, 2009",10:52
1094,38,-324965.0173,4473556.399,"Tuesday, March 17, 2009",10:53
1095,3,-324921.1897,4473542.598,"Tuesday, March 17, 2009",10:53
1095,9,-324851.157,4473525.37,"Tuesday, March 17, 2009",10:53
1095,17,-324772.5629,4473488.815,"Tuesday, March 17, 2009",10:53
1095,19,-324753.4801,4473481.098,"Tuesday, March 17, 2009",10:53
1096,16,-324587.5067,4473447.386,"Tuesday, March 17, 2009",10:53
1097,12,-324422.0569,4473287.205,"Tuesday, March 17, 2009",10:54
1098,17,-324059.162,4473308.782,"Tuesday, March 17, 2009",10:55
1099,6,-323932.5079,4473316.918,"Tuesday, March 17, 2009",10:55
1272,18,-326270.1555,4473650.552,"Wednesday, February 18, 2009",10:11
1273,0,-326234.9603,4473602.77,"Wednesday, February 18, 2009",10:11
1273,10,-326118.9196,4473619.354,"Wednesday, February 18, 2009",10:12
1273,20,-326024.4338,4473630.414,"Wednesday, February 18, 2009",10:12
1273,21,-326008.3906,4473633.164,"Wednesday, February 18, 2009",10:12
1274,11,-325843.2038,4473619.965,"Wednesday, February 18, 2009",10:12
1275,9,-325643.3352,4473609.553,"Wednesday, February 18, 2009",10:13
1275,12,-325629.0082,4473637.643,"Wednesday, February 18, 2009",10:13
1275,15,-325601.7819,4473648.936,"Wednesday, February 18, 2009",10:13
1275,20,-325605.6302,4473650.664,"Wednesday, February 18, 2009",10:14
1275,21,-325616.8753,4473645.519,"Wednesday, February 18, 2009",10:14
1276,1,-325469.4081,4473631.45,"Wednesday, February 18, 2009",10:15
1276,13,-325394.6822,4473625.53,"Wednesday, February 18, 2009",10:16
1276,28,-325301.4504,4473589.429,"Wednesday, February 18, 2009",10:18
1277,5,-325182.3188,4473603.999,"Wednesday, February 18, 2009",10:20
1277,8,-325156.0018,4473599.06,"Wednesday, February 18, 2009",10:21
1277,9,-325145.259,4473591.691,"Wednesday, February 18, 2009",10:21
1277,22,-325001.2146,4473563.363,"Wednesday, February 18, 2009",10:22
1278,1,-324969.7121,4473568.93,"Wednesday, February 18, 2009",10:22
1278,2,-324958.5196,4473570.906,"Wednesday, February 18, 2009",10:22
1278,23,-324748.6832,4473498.595,"Wednesday, February 18, 2009",10:23
1279,14,-324587.1124,4473505.158,"Wednesday, February 18, 2009",10:24
1281,4,-324162.7398,4473515.877,"Wednesday, February 18, 2009",10:25
1281,11,-324089.4153,4473501.113,"Wednesday, February 18, 2009",10:25
1281,30,-324012.3924,4473644.564,"Wednesday, February 18, 2009",10:27
1325,6,-324041.7253,4473590.133,"Tuesday, March 24, 2009",12:29
1325,7,-324040.4919,4473580.245,"Tuesday, March 24, 2009",12:29
1325,8,-324038.4231,4473570.074,"Tuesday, March 24, 2009",12:29
1325,19,-323927.0658,4473573.11,"Tuesday, March 24, 2009",12:30
1325,23,-323874.9661,4473572.874,"Tuesday, March 24, 2009",12:30
1326,3,-323771.4095,4473579.772,"Tuesday, March 24, 2009",12:31
1326,7,-323740.5073,4473540.177,"Tuesday, March 24, 2009",12:31
1326,10,-323734.5907,4473503.107,"Tuesday, March 24, 2009",12:31
1326,15,-323713.4792,4473454.445,"Tuesday, March 24, 2009",12:32
1326,17,-323708.713,4473430.644,"Tuesday, March 24, 2009",12:32
1326,22,-323720.2822,4473361.705,"Tuesday, March 24, 2009",12:32
1327,8,-323743.4191,4473203.913,"Tuesday, March 24, 2009",12:32
1328,0,-323782.7261,4473087.126,"Tuesday, March 24, 2009",12:32
1328,2,-323788.7131,4473068.069,"Tuesday, March 24, 2009",12:33
1329,2,-323774.7211,4472820.447,"Tuesday, March 24, 2009",12:36
1358,0,-324064.3048,4473620.013,"Wednesday, April 8, 2009",2:25
1358,4,-324070.9441,4473573.804,"Wednesday, April 8, 2009",2:25
1358,14,-324165.5832,4473561.24,"Wednesday, April 8, 2009",2:26
1359,22,-324543.8826,4473600.87,"Wednesday, April 8, 2009",2:26
1360,6,-324609.9411,4473643.758,"Wednesday, April 8, 2009",2:27
1360,9,-324633.4347,4473621.725,"Wednesday, April 8, 2009",2:27
1361,22,-324992.2532,4473607.066,"Wednesday, April 8, 2009",2:29
1362,5,-325115.234,4473631.21,"Wednesday, April 8, 2009",2:30
1362,9,-325152.9693,4473633.454,"Wednesday, April 8, 2009",2:30
1404,6,-326792.5757,4470892.683,"Thursday, March 12, 2009",4:00
1404,8,-326747.4302,4470886.807,"Thursday, March 12, 2009",4:00
1407,0,-326132.0709,4470829.995,"Thursday, March 12, 2009",4:01
1408,9,-325735.2561,4470794.495,"Thursday, March 12, 2009",4:01
1408,16,-325636.3578,4470780.869,"Thursday, March 12, 2009",4:01
1409,9,-325477.7038,4470762.788,"Thursday, March 12, 2009",4:01
1410,6,-325433.9613,4470529.912,"Thursday, March 12, 2009",4:02
1410,14,-325437.6195,4470421.068,"Thursday, March 12, 2009",4:02
1559,8,-325305.4803,4470447.181,"Thursday, March 12, 2009",4:55
1559,9,-325303.947,4470466.532,"Thursday, March 12, 2009",4:55
1560,6,-325290.1703,4470653.498,"Thursday, March 12, 2009",4:56
1560,10,-325288.4077,4470710.568,"Thursday, March 12, 2009",4:56
1561,4,-325256.9489,4470858.432,"Thursday, March 12, 2009",4:56
1561,11,-325183.2889,4470813.397,"Thursday, March 12, 2009",4:56
1561,13,-325167.3713,4470789.886,"Thursday, March 12, 2009",4:56
1561,32,-325377.1468,4470768.313,"Thursday, March 12, 2009",4:57
1563,0,-325792.5136,4470807.14,"Thursday, March 12, 2009",4:57
1564,8,-326170.0417,4470842.032,"Thursday, March 12, 2009",4:58
1565,1,-326303.5905,4470858.52,"Thursday, March 12, 2009",4:58
1565,12,-326432.4474,4470870.363,"Thursday, March 12, 2009",4:58
1566,1,-326559.5503,4470885.013,"Thursday, March 12, 2009",4:58
1566,11,-326733.5505,4470905.372,"Thursday, March 12, 2009",4:58
1567,3,-326870.6441,4470919.813,"Thursday, March 12, 2009",4:58
1595,11,-325553.1582,4473639.304,"Saturday, February 14, 2009",0:37
1595,14,-325521.5784,4473613.885,"Saturday, February 14, 2009",0:38
1595,17,-325513.6354,4473636.287,"Saturday, February 14, 2009",0:38
1597,3,-325138.4317,4473630.367,"Saturday, February 14, 2009",0:40
1597,12,-325112.9884,4473624.015,"Saturday, February 14, 2009",0:41
1599,1,-324591.6569,4473631.431,"Saturday, February 14, 2009",0:43
1599,2,-324582.2774,4473626.093,"Saturday, February 14, 2009",0:43
1599,3,-324567.6213,4473589.756,"Saturday, February 14, 2009",0:43
1599,15,-324412.3907,4473562.098,"Saturday, February 14, 2009",0:43
1599,18,-324375.9271,4473562.812,"Saturday, February 14, 2009",0:43
1601,2,-324085.3493,4473537.083,"Saturday, February 14, 2009",0:44
1601,3,-324076.7189,4473536.704,"Saturday, February 14, 2009",0:44
1601,5,-324055.4432,4473541.139,"Saturday, February 14, 2009",0:44
1601,8,-324035.2007,4473561.263,"Saturday, February 14, 2009",0:44
1601,10,-324029.1216,4473587.822,"Saturday, February 14, 2009",0:44
1649,2,-324446.642,4473137.465,"Thursday, February 26, 2009",3:34
1672,16,-325297.6928,4473615.87,"Friday, March 13, 2009",11:40
1672,17,-325286.0549,4473615.341,"Friday, March 13, 2009",11:40
1672,20,-325258.9817,4473612.009,"Friday, March 13, 2009",11:40
1672,24,-325221.3971,4473608.463,"Friday, March 13, 2009",11:40
1672,25,-325212.8598,4473608.656,"Friday, March 13, 2009",11:40
1672,29,-325184.0079,4473626.902,"Friday, March 13, 2009",11:42
1673,16,-324998.0568,4473597.563,"Friday, March 13, 2009",11:44
1674,0,-324899.8549,4473602.97,"Friday, March 13, 2009",11:44
1674,8,-324814.4076,4473596.076,"Friday, March 13, 2009",11:44
1674,12,-324768.7118,4473588.829,"Friday, March 13, 2009",11:44
1674,19,-324687.3448,4473590.819,"Friday, March 13, 2009",11:45
1675,6,-324573.1787,4473578.536,"Friday, March 13, 2009",11:45
1675,15,-324489.7248,4473565.297,"Friday, March 13, 2009",11:46
1676,0,-324388.8663,4473561.973,"Friday, March 13, 2009",11:46
1676,5,-324325.943,4473552.476,"Friday, March 13, 2009",11:46
1676,7,-324300.2248,4473548.721,"Friday, March 13, 2009",11:46
1709,4,-325155.3701,4473047.452,"Monday, March 2, 2009",3:34
1709,10,-325158.8744,4472969.182,"Monday, March 2, 2009",3:34
1710,5,-325166.4032,4472785.284,"Monday, March 2, 2009",3:37
1710,6,-325167.9901,4472769.497,"Monday, March 2, 2009",3:37
1711,6,-325177.1388,4472516.698,"Monday, March 2, 2009",3:37
1711,9,-325178.0613,4472465.921,"Monday, March 2, 2009",3:37
1711,16,-325185.4282,4472372.114,"Monday, March 2, 2009",3:38
1712,10,-325194.3124,4472193.061,"Monday, March 2, 2009",3:38
1712,11,-325196.1949,4472181.068,"Monday, March 2, 2009",3:38
1712,16,-325203.9861,4472124.285,"Monday, March 2, 2009",3:38
1713,9,-325229.043,4471914.899,"Monday, March 2, 2009",3:39
1714,2,-325247.3707,4471794.682,"Monday, March 2, 2009",3:39
1715,3,-325348.1513,4471526.745,"Monday, March 2, 2009",3:39
1715,11,-325357.1433,4471396.88,"Monday, March 2, 2009",3:40
1715,13,-325361.4953,4471360.94,"Monday, March 2, 2009",3:40
1715,14,-325363.7764,4471346.727,"Monday, March 2, 2009",3:40
1717,0,-325373.2824,4471062.812,"Monday, March 2, 2009",3:41
1718,7,-325386.9511,4470604.566,"Monday, March 2, 2009",3:41
1719,0,-325432.6011,4470447.169,"Monday, March 2, 2009",3:42
1719,6,-325439.6283,4470374.916,"Monday, March 2, 2009",3:42
1719,19,-325452.381,4470209.239,"Monday, March 2, 2009",3:42
1720,6,-325457.1148,4470122.273,"Monday, March 2, 2009",3:42
1720,16,-325464.2703,4470003.854,"Monday, March 2, 2009",3:42
1721,3,-325469.0829,4469909.576,"Monday, March 2, 2009",3:43
2078,6,-325524.1571,4473649.637,"Wednesday, March 25, 2009",6:35
2078,8,-325505.9764,4473646.905,"Wednesday, March 25, 2009",6:35
2078,18,-325401.7445,4473644.133,"Wednesday, March 25, 2009",6:35
2078,19,-325385.9638,4473647.104,"Wednesday, March 25, 2009",6:35
2078,22,-325358.243,4473647.08,"Wednesday, March 25, 2009",6:35
2078,24,-325334.0151,4473649.499,"Wednesday, March 25, 2009",6:35
2079,11,-325213.6471,4473642.341,"Wednesday, March 25, 2009",6:36
2079,19,-325153.6571,4473629.778,"Wednesday, March 25, 2009",6:38
2079,22,-325113.3751,4473624.44,"Wednesday, March 25, 2009",6:38
2080,12,-324932.1896,4473613.645,"Wednesday, March 25, 2009",6:38
2081,1,-324806.9744,4473602.021,"Wednesday, March 25, 2009",6:39
2081,5,-324765.9648,4473600.727,"Wednesday, March 25, 2009",6:39
2081,12,-324702.2715,4473598.273,"Wednesday, March 25, 2009",6:39
2082,5,-324509.4666,4473582.839,"Wednesday, March 25, 2009",6:40
2083,2,-324296.4221,4473566.327,"Wednesday, March 25, 2009",6:41
2083,5,-324268.5985,4473563.288,"Wednesday, March 25, 2009",6:41
2083,12,-324203.6139,4473558.072,"Wednesday, March 25, 2009",6:41
2083,13,-324194.3216,4473557.249,"Wednesday, March 25, 2009",6:41
2083,22,-324108.4063,4473553.308,"Wednesday, March 25, 2009",6:41
2118,3,-327055.9889,4472963.898,"Thursday, February 26, 2009",9:30
2118,7,-327023.2043,4472957.299,"Thursday, February 26, 2009",9:31
2118,9,-327010.5314,4472971.5,"Thursday, February 26, 2009",9:31
2118,17,-326928.8811,4472960.112,"Thursday, February 26, 2009",9:33
2119,4,-326789.5233,4472944.285,"Thursday, February 26, 2009",9:33
2119,8,-326741.7397,4472941.485,"Thursday, February 26, 2009",9:33
2120,2,-326535.1963,4472944.404,"Thursday, February 26, 2009",9:34
2120,8,-326451.3054,4472944.231,"Thursday, February 26, 2009",9:34
2121,14,-326144.6849,4472927.385,"Thursday, February 26, 2009",9:34
2122,14,-325907.8687,4472911.419,"Thursday, February 26, 2009",9:35
2122,16,-325883.7121,4472910.466,"Thursday, February 26, 2009",9:35
2122,19,-325857.7031,4472907.992,"Thursday, February 26, 2009",9:35
2122,21,-325844.0333,4472919.45,"Thursday, February 26, 2009",9:35
2122,23,-325824.8276,4472912.844,"Thursday, February 26, 2009",9:35
2123,9,-325701.82,4472907.273,"Thursday, February 26, 2009",9:36
2123,14,-325638.2149,4472905.205,"Thursday, February 26, 2009",9:36
2124,1,-325542.6738,4472907.327,"Thursday, February 26, 2009",9:36
2124,2,-325530.8563,4472907.161,"Thursday, February 26, 2009",9:36
2124,7,-325472.6127,4472903.608,"Thursday, February 26, 2009",9:36
2124,11,-325436.2479,4472900.758,"Thursday, February 26, 2009",9:37
2124,23,-325335.896,4472876.833,"Thursday, February 26, 2009",9:38
2124,25,-325329.2202,4472891.692,"Thursday, February 26, 2009",9:40
2125,0,-325295.9728,4472884.104,"Thursday, February 26, 2009",9:40
2125,6,-325150.7502,4472883.626,"Thursday, February 26, 2009",9:40
2125,12,-325090.0425,4472880.19,"Thursday, February 26, 2009",9:40
2126,7,-324970.1928,4472862.958,"Thursday, February 26, 2009",9:41
2126,10,-324940.7346,4472861.609,"Thursday, February 26, 2009",9:41
2126,18,-324876.9409,4472869.292,"Thursday, February 26, 2009",9:41
2127,13,-324652.737,4472880.648,"Thursday, February 26, 2009",9:43
2128,9,-324421.3185,4472847.105,"Thursday, February 26, 2009",9:43
2128,14,-324364.0788,4472875.399,"Thursday, February 26, 2009",9:43
2128,15,-324352.6833,4472881.847,"Thursday, February 26, 2009",9:43
2129,20,-324059.6866,4472899.236,"Thursday, February 26, 2009",9:44
2130,0,-324017.6656,4472864.802,"Thursday, February 26, 2009",9:44
2130,6,-323977.4682,4472811.037,"Thursday, February 26, 2009",9:44
2130,8,-323966.8223,4472793.555,"Thursday, February 26, 2009",9:44
2130,10,-323956.7382,4472891.186,"Thursday, February 26, 2009",9:44
2130,16,-323925.034,4472907.807,"Thursday, February 26, 2009",9:44
2130,21,-323916.8304,4472865.25,"Thursday, February 26, 2009",9:45
2130,42,-323883.8958,4472878.539,"Thursday, February 26, 2009",9:46
2130,46,-323986.7657,4472891.276,"Thursday, February 26, 2009",9:47
2130,58,-324000.561,4472717.259,"Thursday, February 26, 2009",9:47
2130,59,-323994.7542,4472697.669,"Thursday, February 26, 2009",9:47
2259,12,-325772.0721,4473641.84,"Thursday, March 26, 2009",10:28
2259,21,-325748.0587,4473508.936,"Thursday, March 26, 2009",10:29
2259,22,-325745.5863,4473489.326,"Thursday, March 26, 2009",10:29
2260,3,-325724.1588,4473516.267,"Thursday, March 26, 2009",10:29
2262,3,-325269.01,4473644.452,"Thursday, March 26, 2009",10:30
2262,26,-325154.3068,4473630.413,"Thursday, March 26, 2009",10:33
2263,9,-324954.4737,4473623.773,"Thursday, March 26, 2009",10:34
2263,14,-324894.5288,4473627.922,"Thursday, March 26, 2009",10:34
2264,4,-324741.5529,4473607.453,"Thursday, March 26, 2009",10:34
2264,23,-324559.0274,4473601.015,"Thursday, March 26, 2009",10:35
2265,18,-324324.6161,4473603.015,"Thursday, March 26, 2009",10:35
2266,0,-324272.3536,4473597.679,"Thursday, March 26, 2009",10:35
2266,1,-324259.2015,4473596.423,"Thursday, March 26, 2009",10:35
2266,2,-324245.4419,4473595.495,"Thursday, March 26, 2009",10:35
2266,20,-324073.1867,4473582.305,"Thursday, March 26, 2009",10:37
2423,0,-327054.5228,4472975.936,"Friday, April 3, 2009",9:28
2423,6,-326979.6642,4472967.173,"Friday, April 3, 2009",9:28
2423,8,-326954.5733,4472968.175,"Friday, April 3, 2009",9:28
2424,16,-326565.5006,4472976.265,"Friday, April 3, 2009",9:29
2425,8,-326395.7409,4472950.538,"Friday, April 3, 2009",9:29
2426,5,-326164.6684,4472925.618,"Friday, April 3, 2009",9:29
2426,13,-326071.3819,4472921.605,"Friday, April 3, 2009",9:29
2426,16,-326045.6797,4472924.244,"Friday, April 3, 2009",9:30
2427,18,-325820.8775,4472921.231,"Friday, April 3, 2009",9:30
2427,21,-325785.323,4472920.158,"Friday, April 3, 2009",9:31
2428,9,-325679.1076,4472910.229,"Friday, April 3, 2009",9:31
