cid,sid,car_lon,car_lat,days,times
1167,17,-332875.2302,4475910.908,"Monday, March 9, 2009",4:52
1168,3,-333008.5756,4475924.698,"Monday, March 9, 2009",4:52
1168,6,-333047.7899,4475926.584,"Monday, March 9, 2009",4:52
1168,17,-333146.5582,4475941.065,"Monday, March 9, 2009",4:53
1169,9,-333327.358,4475943.574,"Monday, March 9, 2009",4:54
1169,15,-333387.9638,4475928.3,"Monday, March 9, 2009",4:54
1169,16,-333398.2652,4475929.246,"Monday, March 9, 2009",4:54
1171,0,-333716.0581,4475816.014,"Monday, March 9, 2009",4:55
1171,1,-333727.2336,4475810.309,"Monday, March 9, 2009",4:55
1171,4,-333761.7501,4475794.587,"Monday, March 9, 2009",4:55
1171,19,-333910.828,4475734.079,"Monday, March 9, 2009",4:55
1172,0,-333952.9335,4475713.754,"Monday, March 9, 2009",4:55
1172,3,-333983.3152,4475697.588,"Monday, March 9, 2009",4:55
1172,7,-334019.2025,4475683.9,"Monday, March 9, 2009",4:56
1172,16,-334105.6518,4475645.201,"Monday, March 9, 2009",4:56
1173,7,-334260.6479,4475560.002,"Monday, March 9, 2009",4:56
1174,20,-334637.8988,4475420.136,"Monday, March 9, 2009",4:57
1177,10,-335246.3653,4475323.728,"Monday, March 9, 2009",4:59
1177,14,-335284.2402,4475320.789,"Monday, March 9, 2009",4:59
1177,25,-335405.0922,4475308.063,"Monday, March 9, 2009",4:59
1178,11,-335554.1097,4475291.506,"Monday, March 9, 2009",4:59
1179,0,-335668.7799,4475258.956,"Monday, March 9, 2009",4:59
1179,15,-335859.361,4475203.627,"Monday, March 9, 2009",5:00
1180,5,-335964.1673,4475175.43,"Monday, March 9, 2009",5:00
1180,10,-336025.5981,4475145.053,"Monday, March 9, 2009",5:00
1180,16,-336092.1413,4475094.589,"Monday, March 9, 2009",5:00
1181,8,-336195.9091,4474988.519,"Monday, March 9, 2009",5:01
1181,21,-336297.9771,4474882.093,"Monday, March 9, 2009",5:01
1182,0,-336305.4075,4474875.029,"Monday, March 9, 2009",5:01
1182,2,-336318.7583,4474862.796,"Monday, March 9, 2009",5:01
1182,5,-336355.3233,4474848.256,"Monday, March 9, 2009",5:01
1182,10,-336427.1471,4474842.696,"Monday, March 9, 2009",5:01
1182,24,-336344.3247,4474899.242,"Monday, March 9, 2009",5:02
1182,35,-336296.4643,4474955.719,"Monday, March 9, 2009",5:03
1182,40,-336303.0676,4475003.032,"Monday, March 9, 2009",5:04
1182,56,-336343.4218,4475074.166,"Monday, March 9, 2009",5:05
1183,13,-336387.6809,4475179.177,"Monday, March 9, 2009",5:08
1183,84,-336370.5591,4475140.838,"Monday, March 9, 2009",5:45
1183,85,-336372.8687,4475130.401,"Monday, March 9, 2009",5:45
1183,87,-336361.0409,4475117.247,"Monday, March 9, 2009",5:45
1183,92,-336356.7884,4475065.698,"Monday, March 9, 2009",5:46
1183,94,-336341.7912,4475055.022,"Monday, March 9, 2009",5:46
1183,95,-336334.145,4475058.873,"Monday, March 9, 2009",5:46
1183,112,-336321.1729,4474980.43,"Monday, March 9, 2009",5:47
1184,10,-336422.1766,4474841.954,"Monday, March 9, 2009",5:51
1184,11,-336412.1295,4474840.096,"Monday, March 9, 2009",5:51
1184,56,-336183.5873,4474974.579,"Monday, March 9, 2009",5:53
1185,2,-336148.1042,4475010.647,"Monday, March 9, 2009",5:53
1185,7,-336114.3719,4475043.902,"Monday, March 9, 2009",5:53
1186,9,-335829.1792,4475189.207,"Monday, March 9, 2009",5:54
1186,14,-335773.8076,4475209.18,"Monday, March 9, 2009",5:54
1187,15,-335553.4685,4475277.733,"Monday, March 9, 2009",5:54
1188,10,-335353.5885,4475295.791,"Monday, March 9, 2009",5:55
1189,8,-335130.633,4475320.121,"Monday, March 9, 2009",5:56
1189,19,-335022.115,4475363.692,"Monday, March 9, 2009",5:56
1190,3,-334931.0273,4475399.807,"Monday, March 9, 2009",5:56
1191,17,-334534.0259,4475438.695,"Monday, March 9, 2009",5:57
1191,18,-334523.2829,4475443.14,"Monday, March 9, 2009",5:57
1192,8,-334375.2724,4475500.377,"Monday, March 9, 2009",5:58
1192,18,-334273.5084,4475539.07,"Monday, March 9, 2009",5:58
1193,8,-334148.4188,4475621.571,"Monday, March 9, 2009",5:58
1194,20,-333802.5679,4475772.813,"Monday, March 9, 2009",5:59
1195,10,-333684.5794,4475826.438,"Monday, March 9, 2009",6:00
1196,0,-333538.3298,4475888.761,"Monday, March 9, 2009",6:01
1196,20,-333332.0982,4475929.451,"Monday, March 9, 2009",6:02
1197,10,-333173.5413,4475932.023,"Monday, March 9, 2009",6:03
1197,19,-333070.255,4475924.558,"Monday, March 9, 2009",6:03
1197,20,-333060.7567,4475924.264,"Monday, March 9, 2009",6:03
1198,0,-333029.5914,4475922.693,"Monday, March 9, 2009",6:03
1198,9,-332932.6452,4475912.741,"Monday, March 9, 2009",6:03
1198,17,-332858.0494,4475904.313,"Monday, March 9, 2009",6:04
1199,2,-332745.9322,4475895.697,"Monday, March 9, 2009",6:04
1199,4,-332729.0988,4475891.213,"Monday, March 9, 2009",6:04
1199,22,-332561.015,4475883.35,"Monday, March 9, 2009",6:05
1200,8,-332447.2654,4475838.506,"Monday, March 9, 2009",6:05
1200,9,-332438.6037,4475833.224,"Monday, March 9, 2009",6:05
1201,6,-332212.5374,4475769.793,"Monday, March 9, 2009",6:06
1201,21,-332068.646,4475767.81,"Monday, March 9, 2009",6:07
1202,1,-332026.5181,4475759.592,"Monday, March 9, 2009",6:07
1202,10,-331931.2996,4475747.028,"Monday, March 9, 2009",6:08
1202,25,-331796.192,4475696.831,"Monday, March 9, 2009",6:08
1203,0,-331790.4873,4475684.372,"Monday, March 9, 2009",6:08
1203,16,-331716.3439,4475521.287,"Monday, March 9, 2009",6:10
1203,20,-331696.1165,4475483.377,"Monday, March 9, 2009",6:10
1204,16,-331547.7393,4475364.87,"Monday, March 9, 2009",6:11
1205,5,-331404.8009,4475352.878,"Monday, March 9, 2009",6:12
1205,15,-331304.2153,4475295.975,"Monday, March 9, 2009",6:12
1205,18,-331274.0687,4475279.889,"Monday, March 9, 2009",6:12
1206,9,-331129.3853,4475244.413,"Monday, March 9, 2009",6:12
1206,23,-330989.9566,4475225.493,"Monday, March 9, 2009",6:13
1206,25,-330972.4495,4475223.182,"Monday, March 9, 2009",6:13
2028,15,-330850.0436,4478808.596,"Saturday, March 21, 2009",3:30
2028,19,-330893.2179,4478803.228,"Saturday, March 21, 2009",3:30
2029,15,-331107.3932,4478782.526,"Saturday, March 21, 2009",3:31
2029,18,-331139.6267,4478776.877,"Saturday, March 21, 2009",3:31
2030,2,-331196.3393,4478772.992,"Saturday, March 21, 2009",3:31
2031,7,-331493.4236,4478704.753,"Saturday, March 21, 2009",3:32
2031,22,-331409.7412,4478551.313,"Saturday, March 21, 2009",3:33
2032,6,-331343.8142,4478424.055,"Saturday, March 21, 2009",3:33
2032,11,-331311.8158,4478366.076,"Saturday, March 21, 2009",3:33
2033,6,-331208.4204,4478171.406,"Saturday, March 21, 2009",3:34
2033,16,-331148.4664,4478064.526,"Saturday, March 21, 2009",3:35
2034,18,-331065.54,4477859.533,"Saturday, March 21, 2009",3:36
2034,24,-331038.8411,4477826.735,"Saturday, March 21, 2009",3:37
2036,0,-330889.629,4477574.827,"Saturday, March 21, 2009",3:41
2036,2,-330870.356,4477559.747,"Saturday, March 21, 2009",3:41
2036,22,-330804.7574,4477403.064,"Saturday, March 21, 2009",3:43
2041,24,-330811.6037,4477363.261,"Saturday, March 21, 2009",7:14
2041,26,-330812.5664,4477341.399,"Saturday, March 21, 2009",7:14
2048,21,-330795.7839,4477384.985,"Saturday, March 21, 2009",8:30
2048,22,-330803.9139,4477385.881,"Saturday, March 21, 2009",8:30
2048,24,-330820.1073,4477385.603,"Saturday, March 21, 2009",8:30
2048,51,-330853.5729,4477374.083,"Saturday, March 21, 2009",8:43
2048,65,-330798.9104,4477401.101,"Saturday, March 21, 2009",8:46
2048,69,-330834.8339,4477401.309,"Saturday, March 21, 2009",8:46
2048,82,-330926.3762,4477381.543,"Saturday, March 21, 2009",8:51
2048,84,-330943.7773,4477375.575,"Saturday, March 21, 2009",8:51
2048,88,-330950.2805,4477391.309,"Saturday, March 21, 2009",8:52
2049,8,-330932.0982,4477406.959,"Saturday, March 21, 2009",9:08
2049,15,-331063.7775,4477431.613,"Saturday, March 21, 2009",9:09
2049,21,-331206.944,4477433.314,"Saturday, March 21, 2009",9:09
2053,2,-331547.0014,4477378.995,"Saturday, March 21, 2009",9:10
2054,6,-330956.764,4477420.189,"Saturday, March 21, 2009",9:15
2054,7,-330966.4249,4477420.318,"Saturday, March 21, 2009",9:15
2055,0,-331142.4143,4477425.444,"Saturday, March 21, 2009",9:16
2055,6,-331281.3619,4477430.061,"Saturday, March 21, 2009",9:16
2055,9,-331339.4086,4477445.667,"Saturday, March 21, 2009",9:16
2055,10,-331356.8086,4477448.904,"Saturday, March 21, 2009",9:16
2056,2,-331432.0983,4477457.387,"Saturday, March 21, 2009",9:16
2057,7,-331740.8521,4477453.894,"Saturday, March 21, 2009",9:16
2057,15,-331846.3362,4477311.747,"Saturday, March 21, 2009",9:16
2058,14,-332045.5554,4477167.923,"Saturday, March 21, 2009",9:16
2059,0,-332069.7128,4477154.444,"Saturday, March 21, 2009",9:17
2059,2,-332099.7901,4477151.375,"Saturday, March 21, 2009",9:17
2059,11,-332226.9924,4477159.218,"Saturday, March 21, 2009",9:17
2059,16,-332309.9693,4477159.556,"Saturday, March 21, 2009",9:17
2060,8,-332482.2024,4477168.803,"Saturday, March 21, 2009",9:17
2061,11,-332808.1292,4477189.215,"Saturday, March 21, 2009",9:17
2062,0,-332858.1558,4477184.601,"Saturday, March 21, 2009",9:17
2726,1,-330858.9466,4476055.618,"Monday, March 23, 2009",10:45
2726,4,-330976.2655,4476102.161,"Monday, March 23, 2009",10:45
2728,4,-331481.8126,4476315.221,"Monday, March 23, 2009",10:45
2732,4,-332461.4476,4476710.78,"Monday, March 23, 2009",10:46
2732,6,-332523.5273,4476740.921,"Monday, March 23, 2009",10:46
2734,2,-332892.1084,4476916.44,"Monday, March 23, 2009",10:46
2734,3,-332927.9865,4476932.797,"Monday, March 23, 2009",10:46
2739,5,-334271.7024,4477498.994,"Monday, March 23, 2009",10:47
2740,2,-334396.0375,4477547.119,"Monday, March 23, 2009",10:47
2740,4,-334479.7657,4477581.174,"Monday, March 23, 2009",10:47
2741,3,-334679.108,4477654.7,"Monday, March 23, 2009",10:47
2743,2,-335152.4155,4477844.956,"Monday, March 23, 2009",10:47
2745,2,-335661.4599,4478064.381,"Monday, March 23, 2009",10:47
2746,0,-335849.7764,4478143.471,"Monday, March 23, 2009",10:47
2753,6,-337771.0151,4479045.283,"Monday, March 23, 2009",10:48
2755,4,-338212.4167,4479242.374,"Monday, March 23, 2009",10:48
2756,5,-338489.7379,4479377.658,"Monday, March 23, 2009",10:48
2758,0,-338795.2071,4479516.831,"Monday, March 23, 2009",10:49
2760,1,-339309.4703,4479775.066,"Monday, March 23, 2009",10:49
2761,1,-339562.8702,4479900.589,"Monday, March 23, 2009",10:49
2762,1,-339821.6312,4480013.016,"Monday, March 23, 2009",10:49
2764,0,-340293.2492,4480224.7,"Monday, March 23, 2009",10:49
2765,3,-340684.9851,4480391.25,"Monday, March 23, 2009",10:49
2770,2,-341926.8213,4480995.789,"Monday, March 23, 2009",10:50
2770,3,-341973.1074,4481020.878,"Monday, March 23, 2009",10:50
2773,4,-342751.4778,4481389.707,"Monday, March 23, 2009",10:50
2776,0,-343284.3527,4481619.362,"Monday, March 23, 2009",10:50
2776,1,-343336.3055,4481638.897,"Monday, March 23, 2009",10:50
2776,4,-343492.7677,4481692.106,"Monday, March 23, 2009",10:50
2777,3,-343694.0648,4481767.824,"Monday, March 23, 2009",10:50
2779,0,-344053.3861,4481936.779,"Monday, March 23, 2009",10:50
2781,1,-344575.4501,4482173.592,"Monday, March 23, 2009",10:51
2783,0,-345018.5178,4482420.755,"Monday, March 23, 2009",10:51
2786,0,-345767.4915,4482773.328,"Monday, March 23, 2009",10:51
2788,4,-346410.0645,4482642.65,"Monday, March 23, 2009",10:51
2791,3,-347176.038,4482951.627,"Monday, March 23, 2009",10:52
2792,0,-347266.449,4482998.823,"Monday, March 23, 2009",10:52
2794,3,-347861.0077,4483303.81,"Monday, March 23, 2009",10:52
2797,0,-348429.2394,4483552.735,"Monday, March 23, 2009",10:52
2800,1,-349581.7181,4484641.947,"Monday, March 23, 2009",10:53
2801,4,-350224.9431,4484420.358,"Monday, March 23, 2009",10:53
2802,0,-350283.2989,4484417.55,"Monday, March 23, 2009",10:53
2805,2,-352084.1439,4485107.411,"Monday, March 23, 2009",10:53
2805,5,-352226.4046,4485157.914,"Monday, March 23, 2009",10:53
2811,2,-365043.8162,4492370.655,"Monday, March 23, 2009",10:58
2821,1,-366865.6846,4494018.054,"Monday, March 23, 2009",10:58
2821,3,-366984.5321,4494072.399,"Monday, March 23, 2009",10:58
2824,1,-367558.2731,4494398.951,"Monday, March 23, 2009",10:58
2827,1,-368267.8158,4494783.765,"Monday, March 23, 2009",10:59
2828,3,-369760.2083,4495415.294,"Monday, March 23, 2009",10:59
2829,2,-369932.779,4495510.146,"Monday, March 23, 2009",10:59
2835,2,-371344.2427,4496264.117,"Monday, March 23, 2009",10:59
3037,21,-330867.6401,4475212.393,"Saturday, March 14, 2009",8:21
3038,6,-330964.3597,4475223.237,"Saturday, March 14, 2009",8:21
3038,12,-331027.2772,4475234.111,"Saturday, March 14, 2009",8:21
3038,14,-331049.0395,4475238.378,"Saturday, March 14, 2009",8:21
3038,24,-331150.4332,4475265.703,"Saturday, March 14, 2009",8:22
3039,1,-331168.7611,4475271.102,"Saturday, March 14, 2009",8:22
3039,5,-331201.9984,4475282.65,"Saturday, March 14, 2009",8:22
3039,16,-331329.5773,4475331.813,"Saturday, March 14, 2009",8:22
3040,2,-331417.5321,4475369.671,"Saturday, March 14, 2009",8:23
3040,10,-331494.102,4475386.379,"Saturday, March 14, 2009",8:23
3040,18,-331579.0771,4475385.787,"Saturday, March 14, 2009",8:23
3040,20,-331604.2058,4475393.626,"Saturday, March 14, 2009",8:23
3041,9,-331707.9277,4475524.302,"Saturday, March 14, 2009",8:24
3041,18,-331757.5762,4475626.665,"Saturday, March 14, 2009",8:24
3042,9,-331815.476,4475732.756,"Saturday, March 14, 2009",8:26
3042,19,-331908.7192,4475748.852,"Saturday, March 14, 2009",8:26
3043,0,-331992.8084,4475760.2,"Saturday, March 14, 2009",8:26
3043,7,-332062.3243,4475768.803,"Saturday, March 14, 2009",8:26
3043,20,-332200.5952,4475773.353,"Saturday, March 14, 2009",8:27
3044,5,-332304.6287,4475764.924,"Saturday, March 14, 2009",8:27
3044,6,-332315.2851,4475765.165,"Saturday, March 14, 2009",8:27
3045,0,-332488.7345,4475855.284,"Saturday, March 14, 2009",8:27
3045,1,-332500.2884,4475860.503,"Saturday, March 14, 2009",8:27
3045,19,-332709.2258,4475894.641,"Saturday, March 14, 2009",8:28
3046,3,-332767.1109,4475897.472,"Saturday, March 14, 2009",8:28
3047,11,-333110.2976,4475928.046,"Saturday, March 14, 2009",8:29
3047,13,-333132.4373,4475930.3,"Saturday, March 14, 2009",8:29
3047,22,-333232.7752,4475935.75,"Saturday, March 14, 2009",8:30
3048,15,-333398.5493,4475930.596,"Saturday, March 14, 2009",8:30
3048,22,-333466.4954,4475911.626,"Saturday, March 14, 2009",8:31
3049,2,-333521.233,4475894.578,"Saturday, March 14, 2009",8:31
3049,18,-333671.5663,4475837.01,"Saturday, March 14, 2009",8:31
3051,17,-334151.4765,4475621.346,"Saturday, March 14, 2009",8:32
3052,6,-334259.4563,4475548.603,"Saturday, March 14, 2009",8:32
3052,9,-334287.6528,4475533.874,"Saturday, March 14, 2009",8:32
3052,16,-334360.7542,4475506.287,"Saturday, March 14, 2009",8:32
3053,0,-334430.3015,4475479.423,"Saturday, March 14, 2009",8:32
3053,3,-334462.1122,4475467.359,"Saturday, March 14, 2009",8:32
3053,15,-334602.6948,4475415.87,"Saturday, March 14, 2009",8:33
3054,4,-334719.9532,4475410.815,"Saturday, March 14, 2009",8:33
3054,6,-334741.5202,4475411.692,"Saturday, March 14, 2009",8:33
3055,1,-334935.4907,4475403.873,"Saturday, March 14, 2009",8:34
3056,0,-335161.8503,4475318.687,"Saturday, March 14, 2009",8:34
3056,4,-335200.0357,4475314.272,"Saturday, March 14, 2009",8:34
3056,9,-335251.4081,4475312.072,"Saturday, March 14, 2009",8:34
3056,15,-335314.6285,4475304.615,"Saturday, March 14, 2009",8:35
3056,16,-335330.0613,4475302.2,"Saturday, March 14, 2009",8:35
3057,0,-335410.8111,4475295.547,"Saturday, March 14, 2009",8:35
3057,1,-335422.9468,4475294.265,"Saturday, March 14, 2009",8:35
3057,7,-335497.6007,4475287.884,"Saturday, March 14, 2009",8:35
3057,8,-335510.6691,4475287.258,"Saturday, March 14, 2009",8:35
3057,14,-335592.1976,4475272.254,"Saturday, March 14, 2009",8:35
3058,5,-335739.2224,4475232.009,"Saturday, March 14, 2009",8:35
3058,11,-335828.4484,4475207.538,"Saturday, March 14, 2009",8:35
3058,16,-335894.7414,4475188.02,"Saturday, March 14, 2009",8:35
3059,15,-336035.0429,4475162.821,"Saturday, March 14, 2009",8:37
3059,26,-336121.3081,4475107.77,"Saturday, March 14, 2009",8:38
3060,10,-336235.0637,4475086.202,"Saturday, March 14, 2009",8:40
3060,23,-336341.5084,4475073.211,"Saturday, March 14, 2009",8:41
3060,31,-336369.3158,4475133.759,"Saturday, March 14, 2009",8:42
3060,37,-336391.2088,4475186.52,"Saturday, March 14, 2009",8:42
3060,41,-336371.0312,4475154.795,"Saturday, March 14, 2009",8:43
3060,52,-336341.2186,4475062.846,"Saturday, March 14, 2009",8:44
3060,58,-336301.6335,4475056.396,"Saturday, March 14, 2009",8:45
3060,65,-336323.1071,4475000.746,"Saturday, March 14, 2009",8:46
3061,20,-336412.069,4474840.642,"Saturday, March 14, 2009",8:49
3062,27,-336235.6017,4474923.621,"Saturday, March 14, 2009",8:50
3063,6,-336173.5245,4474987.177,"Saturday, March 14, 2009",8:51
3063,8,-336152.8303,4475008.354,"Saturday, March 14, 2009",8:51
3063,12,-336120.851,4475041.431,"Saturday, March 14, 2009",8:51
3064,2,-336013.8217,4475131.353,"Saturday, March 14, 2009",8:52
3064,15,-335901.4455,4475171.861,"Saturday, March 14, 2009",8:52
3067,4,-335256.2615,4475306.04,"Saturday, March 14, 2009",8:53
3067,8,-335219.0593,4475312.063,"Saturday, March 14, 2009",8:53
3067,19,-335103.6572,4475335.535,"Saturday, March 14, 2009",8:54
3068,13,-334938.1152,4475399.656,"Saturday, March 14, 2009",8:54
3068,14,-334930.3122,4475402.353,"Saturday, March 14, 2009",8:54
3068,19,-334884.2154,4475411.708,"Saturday, March 14, 2009",8:54
3069,19,-334569.1677,4475421.355,"Saturday, March 14, 2009",8:55
3070,1,-334531.62,4475435.612,"Saturday, March 14, 2009",8:55
3070,12,-334399.2327,4475487.445,"Saturday, March 14, 2009",8:55
3070,18,-334327.0067,4475514.948,"Saturday, March 14, 2009",8:55
3071,3,-334273.7112,4475535.904,"Saturday, March 14, 2009",8:55
3072,19,-333867.4285,4475743.928,"Saturday, March 14, 2009",8:56
3073,5,-333796.2067,4475775.49,"Saturday, March 14, 2009",8:56
3073,14,-333702.0266,4475824.04,"Saturday, March 14, 2009",8:57
3073,18,-333666.1842,4475838.669,"Saturday, March 14, 2009",8:57
3073,22,-333630.1407,4475852.532,"Saturday, March 14, 2009",8:57
3074,15,-333471.161,4475874.578,"Saturday, March 14, 2009",8:58
3074,25,-333366.5906,4475882.561,"Saturday, March 14, 2009",8:59
3075,3,-333332.7994,4475878.636,"Saturday, March 14, 2009",8:59
3076,15,-332954.5834,4475857.895,"Saturday, March 14, 2009",9:01
3076,23,-332865.4739,4475846.174,"Saturday, March 14, 2009",9:01
3077,0,-332843.1019,4475843.512,"Saturday, March 14, 2009",9:01
3077,4,-332802.137,4475837.863,"Saturday, March 14, 2009",9:02
3077,12,-332722.5469,4475832.839,"Saturday, March 14, 2009",9:02
3077,13,-332712.3185,4475832.645,"Saturday, March 14, 2009",9:02
3077,14,-332700.754,4475831.368,"Saturday, March 14, 2009",9:02
3077,19,-332645.8312,4475829.248,"Saturday, March 14, 2009",9:02
3078,9,-332507.0167,4475804.722,"Saturday, March 14, 2009",9:03
3078,10,-332496.3611,4475800.549,"Saturday, March 14, 2009",9:03
3078,12,-332475.3735,4475790.526,"Saturday, March 14, 2009",9:03
3079,15,-332206.3812,4475727.428,"Saturday, March 14, 2009",9:03
3079,17,-332183.8778,4475731.142,"Saturday, March 14, 2009",9:03
3079,20,-332139.6884,4475735.088,"Saturday, March 14, 2009",9:03
3079,23,-332114.412,4475735.116,"Saturday, March 14, 2009",9:04
3080,11,-332005.1564,4475722.873,"Saturday, March 14, 2009",9:04
3080,14,-331975.0738,4475720.682,"Saturday, March 14, 2009",9:04
3080,20,-331917.7417,4475714.178,"Saturday, March 14, 2009",9:04
3081,16,-331745.7409,4475551.939,"Saturday, March 14, 2009",9:04
3082,9,-331657.8559,4475391.655,"Saturday, March 14, 2009",9:06
3082,13,-331613.5323,4475369.306,"Saturday, March 14, 2009",9:06
3082,17,-331575.5827,4475359.873,"Saturday, March 14, 2009",9:06
3082,23,-331516.1034,4475363.636,"Saturday, March 14, 2009",9:06
3083,5,-331445.4183,4475360.352,"Saturday, March 14, 2009",9:06
3083,19,-331316.2754,4475297.867,"Saturday, March 14, 2009",9:07
3084,2,-331234.6752,4475263.899,"Saturday, March 14, 2009",9:07
3084,8,-331176.614,4475245.673,"Saturday, March 14, 2009",9:07
3085,5,-330951.9857,4475210.98,"Saturday, March 14, 2009",9:08
3085,16,-330838.853,4475194.577,"Saturday, March 14, 2009",9:08
3085,18,-330818.9595,4475194.268,"Saturday, March 14, 2009",9:08
3100,13,-330809.4251,4477423.665,"Saturday, March 14, 2009",9:56
3101,3,-330877.1199,4477561.248,"Saturday, March 14, 2009",9:57
3101,6,-330903.1732,4477589.468,"Saturday, March 14, 2009",9:57
3101,7,-330908.9973,4477599.494,"Saturday, March 14, 2009",9:57
3102,1,-330987.5466,4477755.174,"Saturday, March 14, 2009",9:58
3102,11,-331013.9906,4477850.47,"Saturday, March 14, 2009",9:59
3102,17,-331033.7129,4477908.603,"Saturday, March 14, 2009",9:59
3103,20,-331192.4441,4478184.099,"Saturday, March 14, 2009",10:01
3103,21,-331197.0419,4478192.12,"Saturday, March 14, 2009",10:01
3105,3,-331332.4487,4478460.352,"Saturday, March 14, 2009",10:03
3105,11,-331387.7357,4478554.518,"Saturday, March 14, 2009",10:03
3105,12,-331397.1439,4478568.704,"Saturday, March 14, 2009",10:03
3106,10,-331431.8983,4478740.394,"Saturday, March 14, 2009",10:04
